PAIS,ANO,DEWEY PRINCIPAL,DECILE_LABEL,DECILE_ORDER,IDIOMA_ORIGEN,CANTIDAD_OBRAS_IDIOMA,PROMEDIO_REGISTROS,DESVIACION_ESTANDAR,CANTIDAD_EDITORIALES
México,2015,300 - Ciencias sociales,40% - 50%,5,ESPAÑOL,5,1.71,0.49,7
México,2015,300 - Ciencias sociales,40% - 50%,5,INGLÉS,3,1.71,0.49,7
México,2015,300 - Ciencias sociales,40% - 50%,5,LENGUA NO DETERMINADA,4,1.71,0.49,7
México,2015,300 - Ciencias sociales,50% - 60%,6,ALEMÁN,1,1.2,0.45,5
México,2015,300 - Ciencias sociales,50% - 60%,6,ESPAÑOL,3,1.2,0.45,5
México,2015,300 - Ciencias sociales,50% - 60%,6,INGLÉS,1,1.2,0.45,5
México,2015,300 - Ciencias sociales,50% - 60%,6,LENGUA NO DETERMINADA,1,1.2,0.45,5
México,2015,300 - Ciencias sociales,60% - 70%,7,ESPAÑOL,2,1.0,0.0,4
México,2015,300 - Ciencias sociales,60% - 70%,7,LENGUA NO DETERMINADA,2,1.0,0.0,4
México,2015,300 - Ciencias sociales,70% - 80%,8,ESPAÑOL,3,1.0,0.0,7
México,2015,300 - Ciencias sociales,70% - 80%,8,FRANCÉS,1,1.0,0.0,7
México,2015,300 - Ciencias sociales,70% - 80%,8,INGLÉS,2,1.0,0.0,7
México,2015,300 - Ciencias sociales,70% - 80%,8,LENGUA NO DETERMINADA,1,1.0,0.0,7
México,2015,300 - Ciencias sociales,80% - 90%,9,ESPAÑOL,1,1.0,0.0,4
México,2015,300 - Ciencias sociales,80% - 90%,9,INGLÉS,3,1.0,0.0,4
México,2015,300 - Ciencias sociales,Larga Cola,10,ESPAÑOL,4,1.0,0.0,6
México,2015,300 - Ciencias sociales,Larga Cola,10,ITALIANO,1,1.0,0.0,6
México,2015,300 - Ciencias sociales,Larga Cola,10,LENGUA NO DETERMINADA,1,1.0,0.0,6
México,2015,300 - Ciencias sociales,Top 10% (Grandes Motores),1,ALEMÁN,15,23.47,39.95,19
México,2015,300 - Ciencias sociales,Top 10% (Grandes Motores),1,ESPAÑOL,4,23.47,39.95,19
México,2015,300 - Ciencias sociales,Top 10% (Grandes Motores),1,FRANCÉS,31,23.47,39.95,19
México,2015,300 - Ciencias sociales,Top 10% (Grandes Motores),1,INGLÉS,373,23.47,39.95,19
México,2015,300 - Ciencias sociales,Top 10% (Grandes Motores),1,ITALIANO,10,23.47,39.95,19
México,2015,300 - Ciencias sociales,Top 10% (Grandes Motores),1,LATÍN,1,23.47,39.95,19
México,2015,300 - Ciencias sociales,Top 10% (Grandes Motores),1,LENGUA NO DETERMINADA,6,23.47,39.95,19
México,2015,300 - Ciencias sociales,Top 10% (Grandes Motores),1,MULTILINGÜE,3,23.47,39.95,19
México,2015,300 - Ciencias sociales,Top 10% (Grandes Motores),1,PORTUGUÉS,3,23.47,39.95,19
México,2015,400 - Lenguas,10% - 20%,2,LENGUA NO DETERMINADA,2,2.0,0.0,1
México,2015,400 - Lenguas,20% - 30%,3,ESPAÑOL,1,2.0,0.0,1
México,2015,400 - Lenguas,20% - 30%,3,MULTILINGÜE,1,2.0,0.0,1
México,2015,400 - Lenguas,50% - 60%,6,INGLÉS,2,1.0,0.0,2
México,2015,400 - Lenguas,60% - 70%,7,INGLÉS,1,1.0,0.0,1
México,2015,400 - Lenguas,70% - 80%,8,ESPAÑOL,1,1.0,0.0,1
México,2015,400 - Lenguas,80% - 90%,9,ESPAÑOL,2,1.0,0.0,3
México,2015,400 - Lenguas,80% - 90%,9,LENGUA NO DETERMINADA,1,1.0,0.0,3
México,2015,400 - Lenguas,Larga Cola,10,INGLÉS,2,1.0,0.0,2
México,2015,400 - Lenguas,Top 10% (Grandes Motores),1,ALEMÁN,1,3.0,2.31,4
México,2015,400 - Lenguas,Top 10% (Grandes Motores),1,ESPAÑOL,1,3.0,2.31,4
México,2015,400 - Lenguas,Top 10% (Grandes Motores),1,FRANCÉS,4,3.0,2.31,4
México,2015,400 - Lenguas,Top 10% (Grandes Motores),1,INGLÉS,2,3.0,2.31,4
México,2015,400 - Lenguas,Top 10% (Grandes Motores),1,LENGUA NO DETERMINADA,2,3.0,2.31,4
México,2015,400 - Lenguas,Top 10% (Grandes Motores),1,MULTILINGÜE,1,3.0,2.31,4
México,2015,400 - Lenguas,Top 10% (Grandes Motores),1,NÁHUATL,1,3.0,2.31,4
México,2015,500 - Ciencias naturales y matemáticas,10% - 20%,2,ACHI’,1,3.0,1.73,7
México,2015,500 - Ciencias naturales y matemáticas,10% - 20%,2,FRANCÉS,2,3.0,1.73,7
México,2015,500 - Ciencias naturales y matemáticas,10% - 20%,2,INGLÉS,17,3.0,1.73,7
México,2015,500 - Ciencias naturales y matemáticas,10% - 20%,2,JAPONÉS,1,3.0,1.73,7
México,2015,500 - Ciencias naturales y matemáticas,20% - 30%,3,INGLÉS,1,1.0,0.0,1
México,2015,500 - Ciencias naturales y matemáticas,30% - 40%,4,INGLÉS,1,1.0,0.0,1
México,2015,500 - Ciencias naturales y matemáticas,50% - 60%,6,ALEMÁN,1,1.0,0.0,1
México,2015,500 - Ciencias naturales y matemáticas,60% - 70%,7,ESPAÑOL,1,1.0,0.0,3
México,2015,500 - Ciencias naturales y matemáticas,60% - 70%,7,INGLÉS,2,1.0,0.0,3
México,2015,500 - Ciencias naturales y matemáticas,70% - 80%,8,ESPAÑOL,1,1.0,0.0,1
México,2015,500 - Ciencias naturales y matemáticas,80% - 90%,9,ALEMÁN,1,1.0,0.0,2
México,2015,500 - Ciencias naturales y matemáticas,80% - 90%,9,ESPAÑOL,1,1.0,0.0,2
México,2015,500 - Ciencias naturales y matemáticas,Larga Cola,10,ESPAÑOL,2,1.0,0.0,2
México,2015,500 - Ciencias naturales y matemáticas,Top 10% (Grandes Motores),1,ALEMÁN,1,17.53,41.16,15
