PAIS,ANO,DEWEY PRINCIPAL,ESTADO_TRADUCCION,EDITORIAL,CANTIDAD
Argentina,2020,900 - Geografía e historia,TRADUCIDO,OTROS,24
Argentina,2020,SIN IDENTIFICAR,NO TRADUCIDO,OTROS,286
Argentina,2020,SIN IDENTIFICAR,TRADUCIDO,OTROS,4
Bolivia,2010,0 - Generalidades,NO TRADUCIDO,OTROS,91
Bolivia,2010,0 - Generalidades,TRADUCIDO,OTROS,2
Bolivia,2010,100 - Filosofía y psicología,NO TRADUCIDO,OTROS,7
Bolivia,2010,200 - Religión,NO TRADUCIDO,OTROS,12
Bolivia,2010,300 - Ciencias sociales,NO TRADUCIDO,OTROS,208
Bolivia,2010,300 - Ciencias sociales,TRADUCIDO,OTROS,2
Bolivia,2010,400 - Lenguas,NO TRADUCIDO,OTROS,9
Bolivia,2010,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,OTROS,49
Bolivia,2010,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,45
Bolivia,2010,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,15
Bolivia,2010,800 - Literatura y retórica,NO TRADUCIDO,OTROS,89
Bolivia,2010,800 - Literatura y retórica,TRADUCIDO,OTROS,5
Bolivia,2010,900 - Geografía e historia,NO TRADUCIDO,OTROS,23
Bolivia,2011,0 - Generalidades,NO TRADUCIDO,OTROS,98
Bolivia,2011,0 - Generalidades,TRADUCIDO,OTROS,1
Bolivia,2011,100 - Filosofía y psicología,NO TRADUCIDO,OTROS,15
Bolivia,2011,200 - Religión,NO TRADUCIDO,OTROS,20
Bolivia,2011,300 - Ciencias sociales,NO TRADUCIDO,OTROS,155
Bolivia,2011,300 - Ciencias sociales,TRADUCIDO,OTROS,6
Bolivia,2011,400 - Lenguas,NO TRADUCIDO,OTROS,7
Bolivia,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,OTROS,52
Bolivia,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,51
Bolivia,2011,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,7
Bolivia,2011,800 - Literatura y retórica,NO TRADUCIDO,OTROS,83
Bolivia,2011,900 - Geografía e historia,NO TRADUCIDO,OTROS,33
Bolivia,2012,0 - Generalidades,NO TRADUCIDO,OTROS,126
Bolivia,2012,0 - Generalidades,TRADUCIDO,OTROS,3
Bolivia,2012,100 - Filosofía y psicología,NO TRADUCIDO,OTROS,20
Bolivia,2012,200 - Religión,NO TRADUCIDO,OTROS,18
Bolivia,2012,300 - Ciencias sociales,NO TRADUCIDO,OTROS,191
Bolivia,2012,400 - Lenguas,NO TRADUCIDO,OTROS,13
Bolivia,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,OTROS,51
Bolivia,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,44
Bolivia,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,11
Bolivia,2012,800 - Literatura y retórica,NO TRADUCIDO,OTROS,94
Bolivia,2012,800 - Literatura y retórica,TRADUCIDO,OTROS,2
Bolivia,2012,900 - Geografía e historia,NO TRADUCIDO,OTROS,31
Bolivia,2013,0 - Generalidades,NO TRADUCIDO,OTROS,111
Bolivia,2013,0 - Generalidades,TRADUCIDO,OTROS,2
Bolivia,2013,100 - Filosofía y psicología,NO TRADUCIDO,OTROS,20
Bolivia,2013,200 - Religión,NO TRADUCIDO,OTROS,31
Bolivia,2013,300 - Ciencias sociales,NO TRADUCIDO,OTROS,190
Bolivia,2013,400 - Lenguas,NO TRADUCIDO,OTROS,6
Bolivia,2013,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,OTROS,49
Bolivia,2013,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,36
Bolivia,2013,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,13
Bolivia,2013,800 - Literatura y retórica,NO TRADUCIDO,OTROS,69
Bolivia,2013,900 - Geografía e historia,NO TRADUCIDO,OTROS,32
Bolivia,2014,0 - Generalidades,NO TRADUCIDO,OTROS,110
Bolivia,2014,100 - Filosofía y psicología,NO TRADUCIDO,OTROS,25
Bolivia,2014,200 - Religión,NO TRADUCIDO,OTROS,22
Bolivia,2014,300 - Ciencias sociales,NO TRADUCIDO,OTROS,215
Bolivia,2014,400 - Lenguas,NO TRADUCIDO,OTROS,10
Bolivia,2014,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,OTROS,70
Bolivia,2014,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,37
Bolivia,2014,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,10
Bolivia,2014,800 - Literatura y retórica,NO TRADUCIDO,OTROS,119
Bolivia,2014,900 - Geografía e historia,NO TRADUCIDO,OTROS,43
Bolivia,2015,0 - Generalidades,NO TRADUCIDO,OTROS,159
Bolivia,2015,100 - Filosofía y psicología,NO TRADUCIDO,OTROS,24
Bolivia,2015,200 - Religión,NO TRADUCIDO,OTROS,14
Bolivia,2015,300 - Ciencias sociales,NO TRADUCIDO,OTROS,207
Bolivia,2015,400 - Lenguas,NO TRADUCIDO,OTROS,26
Bolivia,2015,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,OTROS,61
Bolivia,2015,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,33
Bolivia,2015,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,23
Bolivia,2015,800 - Literatura y retórica,NO TRADUCIDO,OTROS,118
Bolivia,2015,900 - Geografía e historia,NO TRADUCIDO,OTROS,38
Bolivia,2016,0 - Generalidades,NO TRADUCIDO,OTROS,147
Bolivia,2016,100 - Filosofía y psicología,NO TRADUCIDO,OTROS,23
Bolivia,2016,200 - Religión,NO TRADUCIDO,OTROS,17
Bolivia,2016,300 - Ciencias sociales,NO TRADUCIDO,OTROS,225
Bolivia,2016,400 - Lenguas,NO TRADUCIDO,OTROS,24
Bolivia,2016,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,OTROS,71
Bolivia,2016,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,30
Bolivia,2016,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,26
Bolivia,2016,800 - Literatura y retórica,NO TRADUCIDO,OTROS,133
Bolivia,2016,900 - Geografía e historia,NO TRADUCIDO,OTROS,39
Bolivia,2017,0 - Generalidades,NO TRADUCIDO,OTROS,222
Bolivia,2017,100 - Filosofía y psicología,NO TRADUCIDO,OTROS,34
Bolivia,2017,200 - Religión,NO TRADUCIDO,OTROS,15
Bolivia,2017,300 - Ciencias sociales,NO TRADUCIDO,OTROS,176
Bolivia,2017,400 - Lenguas,NO TRADUCIDO,OTROS,9
Bolivia,2017,400 - Lenguas,TRADUCIDO,OTROS,1
Bolivia,2017,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,OTROS,69
Bolivia,2017,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,39
Bolivia,2017,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,22
Bolivia,2017,800 - Literatura y retórica,NO TRADUCIDO,OTROS,162
Bolivia,2017,800 - Literatura y retórica,TRADUCIDO,OTROS,3
Bolivia,2017,900 - Geografía e historia,NO TRADUCIDO,OTROS,40
Bolivia,2018,0 - Generalidades,NO TRADUCIDO,OTROS,103
Bolivia,2018,100 - Filosofía y psicología,NO TRADUCIDO,OTROS,39
