PAIS,ANO,DEWEY PRINCIPAL,IDIOMA DE ORIGEN,EDITORIAL,CANTIDAD
Brasil,2013,900 - Geografía e historia,CHINO,GRUPO SM,1
Brasil,2013,900 - Geografía e historia,CHINO,WHD EDITORA E COMUNICACAO LTDA - ME,2
Brasil,2013,900 - Geografía e historia,DANÉS,EDITORA ARQUEIRO LTDA,1
Brasil,2013,900 - Geografía e historia,ESPAÑOL,EDITORA FUNDAMENTO EDUCACIONAL LTDA,6
Brasil,2013,900 - Geografía e historia,ESPAÑOL,GRAFICA E EDITORA ALVORADA LTDA,8
Brasil,2013,900 - Geografía e historia,ESPAÑOL,GRUPO PLANETA,5
Brasil,2013,900 - Geografía e historia,ESPAÑOL,PLANETA DE AGOSTINI,7
Brasil,2013,900 - Geografía e historia,ESPAÑOL,VERGARA & RIBA EDITORAS S.A.,6
Brasil,2013,900 - Geografía e historia,FINÉS,EDITORA GUTENBERG LTDA,2
Brasil,2013,900 - Geografía e historia,FRANCÉS,DIFUSAO CULTURAL DO LIVRO LTDA,6
Brasil,2013,900 - Geografía e historia,FRANCÉS,EDITORA NEMO LTDA-ME,44
Brasil,2013,900 - Geografía e historia,FRANCÉS,L&PM EDITORES,16
Brasil,2013,900 - Geografía e historia,FRANCÉS,PINO DUARTE MERY PILAR - EDITORIAL SERVILIBROS,6
Brasil,2013,900 - Geografía e historia,FRANCÉS,VILLA RICA EDITORAS REUNIDAS LTDA,6
Brasil,2013,900 - Geografía e historia,GRIEGO,AUTENTICA EDITORA,1
Brasil,2013,900 - Geografía e historia,GRIEGO,LAMPARINA EDITORA LTDA,1
Brasil,2013,900 - Geografía e historia,HEBREO,EDITORA MAAYANOT LTDA,6
Brasil,2013,900 - Geografía e historia,HEBREO,THORNIX SISTEMAS E CONSULTORIA EXODUS EDITORA LTDA,1
Brasil,2013,900 - Geografía e historia,INDONESIO,COMISSAO PRO INDIO DO ACRE,1
Brasil,2013,900 - Geografía e historia,INGLÉS,CIRANDA CULTURAL,176
Brasil,2013,900 - Geografía e historia,INGLÉS,EDITORA FUNDAMENTO EDUCACIONAL LTDA,125
Brasil,2013,900 - Geografía e historia,INGLÉS,EMPRESA FOLHA DA MANHA S.A.,68
Brasil,2013,900 - Geografía e historia,INGLÉS,FAROL LITERARIO LTDA,55
Brasil,2013,900 - Geografía e historia,INGLÉS,PEARSON,50
Brasil,2013,900 - Geografía e historia,ITALIANO,CASA DA PALAVRA PRODUCAO EDITORIAL LTDA - ME,2
Brasil,2013,900 - Geografía e historia,ITALIANO,EDITORA FUNDAMENTO EDUCACIONAL LTDA,21
Brasil,2013,900 - Geografía e historia,ITALIANO,NASTARI EDITORES LTDA,4
Brasil,2013,900 - Geografía e historia,ITALIANO,PIA SOCIEDADE FILHAS DE SAO PAULO,6
Brasil,2013,900 - Geografía e historia,ITALIANO,SOCIEDADE DE EDUCACAO E ASSISTENCIA SOCIAL,5
Brasil,2013,900 - Geografía e historia,JAPONÉS,GRUPO PANINI,31
Brasil,2013,900 - Geografía e historia,JAPONÉS,SERIEMA INDUSTRIA GRAFICA E EDITORA LTDA,1
Brasil,2013,900 - Geografía e historia,LATÍN,EDITORA WMF MARTINS FONTES,1
Brasil,2013,900 - Geografía e historia,LENGUA NO DETERMINADA,BOOKMAN COMPANHIA EDITORA LTDA,6
Brasil,2013,900 - Geografía e historia,LENGUA NO DETERMINADA,CIRANDA CULTURAL,10
Brasil,2013,900 - Geografía e historia,LENGUA NO DETERMINADA,DIFUSAO CULTURAL DO LIVRO LTDA,8
Brasil,2013,900 - Geografía e historia,LENGUA NO DETERMINADA,FAROL LITERARIO LTDA,12
Brasil,2013,900 - Geografía e historia,LENGUA NO DETERMINADA,PEARSON,15
Brasil,2013,900 - Geografía e historia,POLACO,ASSOCIACAO PALAS ATHENA DO BRASIL,1
Brasil,2013,900 - Geografía e historia,POLACO,PIA SOCIEDADE FILHAS DE SAO PAULO,1
Brasil,2013,900 - Geografía e historia,PORTUGUÉS,AUTENTICA EDITORA,3
Brasil,2013,900 - Geografía e historia,PORTUGUÉS,CENTRO DE MEMORIA SINDICAL,2
Brasil,2013,900 - Geografía e historia,PORTUGUÉS,CIRANDA CULTURAL,11
Brasil,2013,900 - Geografía e historia,PORTUGUÉS,EDITORA E LIVRARIA BIANCOVILLI & M. COSTA LTDA,2
Brasil,2013,900 - Geografía e historia,PORTUGUÉS,EMPRESA FOLHA DA MANHA S.A.,2
Brasil,2013,900 - Geografía e historia,RUMANO,EDITORA CLARO ENIGMA LTDA,1
Brasil,2013,900 - Geografía e historia,SERBOCROATA,EDITORA EVORA LTDA - EPP,2
Brasil,2013,900 - Geografía e historia,SUECO,EDITORA SCHWARCZ,1
Brasil,2014,0 - Generalidades,ALEMÁN,EDITORA ANTROPOSOFICA LTDA,1
Brasil,2014,0 - Generalidades,ALEMÁN,EDITORA LAFONTE LTDA,1
Brasil,2014,0 - Generalidades,ALEMÁN,GRYPHO EDICOES E PUBLICACOES LTDA,1
Brasil,2014,0 - Generalidades,ALEMÁN,PHOENIX PROJETOS E SERVICOS CULTURAIS LTDA,1
Brasil,2014,0 - Generalidades,ALEMÁN,VERGARA & RIBA EDITORAS S.A.,8
Brasil,2014,0 - Generalidades,ESPAÑOL,"AGEAC - ASSOCIACAO GNOSTICA DE ESTUDOS ANTROPOLOGICOS, CULTURAIS E CIENTIFICOS",4
Brasil,2014,0 - Generalidades,ESPAÑOL,ASSOCIACAO CENTROS FAMILIARES DE ENSINO - CEFAEN,19
Brasil,2014,0 - Generalidades,ESPAÑOL,INNOVANT EDITORA LTDA,16
Brasil,2014,0 - Generalidades,ESPAÑOL,RBA BRASIL IMPORTACAO E COM DE PRODUTOS EDITORIAIS COLECIONAVEIS LTDA,5
Brasil,2014,0 - Generalidades,ESPAÑOL,VERGARA & RIBA EDITORAS S.A.,8
Brasil,2014,0 - Generalidades,FRANCÉS,AUTENTICA EDITORA,2
Brasil,2014,0 - Generalidades,FRANCÉS,EDITORA ILUMINURAS LTDA,1
Brasil,2014,0 - Generalidades,FRANCÉS,EDITORA VALE DAS LETRAS,3
Brasil,2014,0 - Generalidades,FRANCÉS,GRUPO EDITORIAL RECORD,2
Brasil,2014,0 - Generalidades,FRANCÉS,VERGARA & RIBA EDITORAS S.A.,18
Brasil,2014,0 - Generalidades,GRIEGO,"L COMUNICACAO, MARKETING E PARTICIPACOES LTDA",1
Brasil,2014,0 - Generalidades,INGLÉS,CENGAGE LEARNING,175
Brasil,2014,0 - Generalidades,INGLÉS,EAGLEMOSS DO BRASIL PUBLICACOES E DISTRIBUICAO LTDA,76
Brasil,2014,0 - Generalidades,INGLÉS,EDITORA ROCCO,54
Brasil,2014,0 - Generalidades,INGLÉS,EDITORA VALE DAS LETRAS,123
Brasil,2014,0 - Generalidades,INGLÉS,VERGARA & RIBA EDITORAS S.A.,51
Brasil,2014,0 - Generalidades,ITALIANO,ABRIL S/A,1
Brasil,2014,0 - Generalidades,ITALIANO,AUTENTICA EDITORA,1
Brasil,2014,0 - Generalidades,ITALIANO,CONFERENCIA DAS INSPETORIAS DOS SALESIANOS DE DOM BOSCO DO BRASIL,1
Brasil,2014,0 - Generalidades,ITALIANO,EDITORA LAFONTE LTDA,2
Brasil,2014,0 - Generalidades,ITALIANO,EDITORA ROCCO,2
Brasil,2014,0 - Generalidades,JAPONÉS,EDITORA JORNALISTICA UNIAO NIKKEY LTDA.,1
Brasil,2014,0 - Generalidades,JAPONÉS,GRUPO PANINI,22
Brasil,2014,0 - Generalidades,JAPONÉS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,1
Brasil,2014,0 - Generalidades,LATÍN,AUTENTICA EDITORA,2
Brasil,2014,0 - Generalidades,LATÍN,MADRAS EDITORA,1
Brasil,2014,0 - Generalidades,LENGUA NO DETERMINADA,CIRANDA CULTURAL,76
Brasil,2014,0 - Generalidades,LENGUA NO DETERMINADA,EDITORA FTD,95
Brasil,2014,0 - Generalidades,LENGUA NO DETERMINADA,IBC INSTITUTO BRASILEIRO DE CULTURA LTDA,303
Brasil,2014,0 - Generalidades,LENGUA NO DETERMINADA,INSTITUTO PRESBITERIANO MACKENZIE,170
Brasil,2014,0 - Generalidades,LENGUA NO DETERMINADA,PEARSON,143
Brasil,2014,0 - Generalidades,NEERLANDÉS,INSTITUTO DOS MISSIONARIOS SACRAMENTINOS DE NOSSA SENHORA,1
Brasil,2014,0 - Generalidades,NEERLANDÉS,VERGARA & RIBA EDITORAS S.A.,6
Brasil,2014,0 - Generalidades,NORUEGO,GERACAO EDITORIAL,2
Brasil,2014,0 - Generalidades,PORTUGUÉS,ANDREA JAKOBSSON ESTUDIO EDITORIAL LTDA,1
Brasil,2014,0 - Generalidades,PORTUGUÉS,CIRANDA CULTURAL,9
Brasil,2014,0 - Generalidades,PORTUGUÉS,EDITORA CASA DO CODIGO,18
Brasil,2014,0 - Generalidades,PORTUGUÉS,INSTITUTO BRASILEIRO DE DEFESA DO CONSUMIDOR,3
Brasil,2014,0 - Generalidades,PORTUGUÉS,LB EDITORA & PRODUCOES EIRELI,2
Brasil,2014,0 - Generalidades,RUMANO,EDITORA ROCCO,1
Brasil,2014,0 - Generalidades,RUSO,AUTENTICA EDITORA,1
Brasil,2014,100 - Filosofía y psicología,ALEMÁN,EDITORA ATMAN LTDA-ME,45
Brasil,2014,100 - Filosofía y psicología,ALEMÁN,EDITORA LAFONTE LTDA,4
Brasil,2014,100 - Filosofía y psicología,ALEMÁN,EDITORA VOZES,18
Brasil,2014,100 - Filosofía y psicología,ALEMÁN,L&PM EDITORES,8
Brasil,2014,100 - Filosofía y psicología,ALEMÁN,UNIVERSIDADE ESTADUAL PAULISTA (UNESP),5
Brasil,2014,100 - Filosofía y psicología,CHINO,ASSOCIACAO TENDZIN GAYTSO ASSOCIACAO,7
Brasil,2014,100 - Filosofía y psicología,ESLOVENO,GRUPO EDITORIAL RECORD,1
Brasil,2014,100 - Filosofía y psicología,ESPAÑOL,EDITORA ISIS LTDA,3
Brasil,2014,100 - Filosofía y psicología,ESPAÑOL,EDITORA LOGOSOFICA,10
Brasil,2014,100 - Filosofía y psicología,ESPAÑOL,GMT EDITORES LTDA,7
Brasil,2014,100 - Filosofía y psicología,ESPAÑOL,GRAN SOL EDITORA LTDA,4
Brasil,2014,100 - Filosofía y psicología,ESPAÑOL,L&PM EDITORES,10
Brasil,2014,100 - Filosofía y psicología,FRANCÉS,BCD UNIAO DE EDITORAS S/A,9
Brasil,2014,100 - Filosofía y psicología,FRANCÉS,EDITORA VOZES,13
Brasil,2014,100 - Filosofía y psicología,FRANCÉS,GRUPO EDITORIAL RECORD,7
Brasil,2014,100 - Filosofía y psicología,FRANCÉS,MARTINS EDITORA LIVRARIA LTDA,10
Brasil,2014,100 - Filosofía y psicología,FRANCÉS,PIA SOCIEDADE FILHAS DE SAO PAULO,7
Brasil,2014,100 - Filosofía y psicología,GRIEGO,EDIPRO EDICOES PROFISSIONAIS LTDA,5
Brasil,2014,100 - Filosofía y psicología,GRIEGO,EDITORA LAFONTE LTDA,1
Brasil,2014,100 - Filosofía y psicología,GRIEGO,EDITORA MARTIN CLARET LTDA,1
Brasil,2014,100 - Filosofía y psicología,GRIEGO,MARTINS EDITORA LIVRARIA LTDA,1
Brasil,2014,100 - Filosofía y psicología,GRIEGO,UNIVERSIDADE ESTADUAL DE CAMPINAS,1
Brasil,2014,100 - Filosofía y psicología,HINDÍ,EDITORA ISIS LTDA,1
Brasil,2014,100 - Filosofía y psicología,INGLÉS,AMGH EDITORA LTDA,13
Brasil,2014,100 - Filosofía y psicología,INGLÉS,EDITORA GENTE LIVRARIA E EDITORA LTDA,17
Brasil,2014,100 - Filosofía y psicología,INGLÉS,EDITORA PENSAMENTO-CULTRIX,25
Brasil,2014,100 - Filosofía y psicología,INGLÉS,EDITORA TECMEDD LTDA,24
Brasil,2014,100 - Filosofía y psicología,INGLÉS,GMT EDITORES LTDA,83
Brasil,2014,100 - Filosofía y psicología,ITALIANO,ASSOCIACAO BRASILEIRA DE ONTOPSICOLOGIA,4
Brasil,2014,100 - Filosofía y psicología,ITALIANO,AUTENTICA EDITORA,8
Brasil,2014,100 - Filosofía y psicología,ITALIANO,EDITORA LAFONTE LTDA,3
Brasil,2014,100 - Filosofía y psicología,ITALIANO,EDITORA VOZES,3
Brasil,2014,100 - Filosofía y psicología,ITALIANO,FRATERNIDADE FRANCISCO DE ASSIS,12
Brasil,2014,100 - Filosofía y psicología,JAPONÉS,EDITORA PHI LTDA - ME,1
Brasil,2014,100 - Filosofía y psicología,JAPONÉS,EDITORA SATRY LTDA EPP,2
Brasil,2014,100 - Filosofía y psicología,JAPONÉS,SEICHO-NO-IE DO BRASIL,6
Brasil,2014,100 - Filosofía y psicología,LATÍN,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.,2
Brasil,2014,100 - Filosofía y psicología,LATÍN,EDITORA LAFONTE LTDA,1
Brasil,2014,100 - Filosofía y psicología,LATÍN,EDITORA VOZES,3
Brasil,2014,100 - Filosofía y psicología,LATÍN,INSTITUTO BRASILEIRO DE FILOSOFIA E CIENCIA RAI LU,1
Brasil,2014,100 - Filosofía y psicología,LATÍN,UNIVERSIDADE ESTADUAL DE CAMPINAS,1
Brasil,2014,100 - Filosofía y psicología,LENGUA NO DETERMINADA,ARTMED EDITORA,16
Brasil,2014,100 - Filosofía y psicología,LENGUA NO DETERMINADA,EDITORA IMAGINE LTDA-ME,28
Brasil,2014,100 - Filosofía y psicología,LENGUA NO DETERMINADA,ESCOLA DE INTELIGENCIA CURSOS EDUCACIONAIS LTDA-EPP,22
Brasil,2014,100 - Filosofía y psicología,LENGUA NO DETERMINADA,JURUA EDITORA,13
Brasil,2014,100 - Filosofía y psicología,LENGUA NO DETERMINADA,UNIAO BRASILEIRA DE EDUCACAO E ASSISTENCIA,13
Brasil,2014,100 - Filosofía y psicología,LENGUAS INDÍGENAS DE AMÉRICA DEL SUR,MARCICLEY REGO RAPOSO EDICOES,2
Brasil,2014,100 - Filosofía y psicología,POLACO,GRUPO EDITORIAL RECORD,3
Brasil,2014,100 - Filosofía y psicología,PORTUGUÉS,CENTRO ESPIRITA CAMINHO DA REDENCAO,5
Brasil,2014,100 - Filosofía y psicología,PORTUGUÉS,KBR DIGITAL EDITORA,3
Brasil,2014,100 - Filosofía y psicología,PORTUGUÉS,KIRON EDITORA LTDA.,3
Brasil,2014,100 - Filosofía y psicología,PORTUGUÉS,SEICHO-NO-IE DO BRASIL,4
Brasil,2014,100 - Filosofía y psicología,PORTUGUÉS,SUMMUS EDITORIAL LTDA,3
Brasil,2014,100 - Filosofía y psicología,RUMANO,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.,2
Brasil,2014,100 - Filosofía y psicología,RUSO,MEMNON EDICOES CIENTIFICAS LTDA,2
Brasil,2014,200 - Religión,ALEMÁN,EDITORA EVANGELICA ESPERANCA,9
Brasil,2014,200 - Religión,ALEMÁN,EDITORA VOZES,14
Brasil,2014,200 - Religión,ALEMÁN,LECTORIUM ROSICRUCIANUM,7
Brasil,2014,200 - Religión,ALEMÁN,OBRA MISSIONARIA CHAMADA DA MEIA-NOITE,7
Brasil,2014,200 - Religión,ALEMÁN,PIA SOCIEDADE FILHAS DE SAO PAULO,6
Brasil,2014,200 - Religión,ARAMEO,CYNTHIA CARLA HAKME,1
Brasil,2014,200 - Religión,CHINO,ESCRITURAS EDITORA DISTRIBUIDORA DE LIVROS LTDA,1
Brasil,2014,200 - Religión,CHINO,PO CHIA KUO,1
Brasil,2014,200 - Religión,COREANO,Z3 EDITORA E LIVRARIAS LTDA.,1
Brasil,2014,200 - Religión,ESPAÑOL,ACAO SOCIAL CLARETIANA,18
Brasil,2014,200 - Religión,ESPAÑOL,CASA NAZARENA DE PUBLICACOES NO BRASIL S/C,5
Brasil,2014,200 - Religión,ESPAÑOL,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.,5
Brasil,2014,200 - Religión,ESPAÑOL,EDITORA VOZES,8
Brasil,2014,200 - Religión,ESPAÑOL,PIA SOCIEDADE FILHAS DE SAO PAULO,11
Brasil,2014,200 - Religión,FRANCÉS,BCD UNIAO DE EDITORAS S/A,2
Brasil,2014,200 - Religión,FRANCÉS,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.,5
Brasil,2014,200 - Religión,FRANCÉS,EDITORA VOZES,6
Brasil,2014,200 - Religión,FRANCÉS,LECTORIUM ROSICRUCIANUM,4
Brasil,2014,200 - Religión,FRANCÉS,PIA SOCIEDADE FILHAS DE SAO PAULO,6
Brasil,2014,200 - Religión,GRIEGO,DANPREWAN EDITORA E COMUNICACOES EVANGELICA LTDA,1
Brasil,2014,200 - Religión,GRIEGO,PIA SOCIEDADE FILHAS DE SAO PAULO,10
Brasil,2014,200 - Religión,GRIEGO,SOCIEDADE BIBLICA TRINITARIANA DO BRASIL,1
Brasil,2014,200 - Religión,HEBREO,F. L. ENCADERNACAO E EDITORA LTDA-ME,2
Brasil,2014,200 - Religión,HEBREO,GEO - GRAFICA E EDITORA LTDA,2
Brasil,2014,200 - Religión,HEBREO,GLOBAL SET EDITORA LTDA EPP,5
Brasil,2014,200 - Religión,HEBREO,INSTITUTO MERON DINAMICA CULTURAL E EVENTOS EIRELI - EPP,2
Brasil,2014,200 - Religión,HEBREO,SOCIEDADE BIBLICA TRINITARIANA DO BRASIL,8
Brasil,2014,200 - Religión,HÚNGARO,MOLOKAI EDITORA E COMERCIO EIRELI - ME,2
Brasil,2014,200 - Religión,INGLÉS,ASSOCIACAO RELIGIOSA EDITORIAL MUNDO CRISTAO,36
Brasil,2014,200 - Religión,INGLÉS,ASSOCIACAO TORRE DE VIGIA DE BIBLIAS E TRATADOS,159
Brasil,2014,200 - Religión,INGLÉS,CASA PUBLICADORA DAS ASSEMBLEIAS DE DEUS,81
Brasil,2014,200 - Religión,INGLÉS,MISSAO EVANGELICA LITERARIA,40
Brasil,2014,200 - Religión,INGLÉS,SOCIEDADE BIBLICA DO BRASIL,78
Brasil,2014,200 - Religión,ITALIANO,ACAO SOCIAL CLARETIANA,5
Brasil,2014,200 - Religión,ITALIANO,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.,7
Brasil,2014,200 - Religión,ITALIANO,CONFERENCIA NACIONAL DOS BISPOS DO BRASIL,16
Brasil,2014,200 - Religión,ITALIANO,EDITORA CENACULO UNIVERSAL LTDA-ME,4
Brasil,2014,200 - Religión,ITALIANO,PIA SOCIEDADE FILHAS DE SAO PAULO,18
Brasil,2014,200 - Religión,JAPONÉS,IGREJA SEICHO-NO-IE MASAHARU TANIGUCHI,1
Brasil,2014,200 - Religión,LATÍN,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.,3
Brasil,2014,200 - Religión,LATÍN,CENTRO CULTURAL EDITORA PERMANENCIA,2
Brasil,2014,200 - Religión,LATÍN,MOLOKAI EDITORA E COMERCIO EIRELI - ME,2
Brasil,2014,200 - Religión,LENGUA NO DETERMINADA,ARCO - ARTE E COMUNICACAO LTDA,55
Brasil,2014,200 - Religión,LENGUA NO DETERMINADA,CONFERENCIA NACIONAL DOS BISPOS DO BRASIL,63
Brasil,2014,200 - Religión,LENGUA NO DETERMINADA,EDITORA RIDEEL,40
Brasil,2014,200 - Religión,LENGUA NO DETERMINADA,IGREJA CRISTA EVANGELICA DO BRASIL,203
Brasil,2014,200 - Religión,LENGUA NO DETERMINADA,SOCIEDADE BIBLICA DO BRASIL,41
Brasil,2014,200 - Religión,NEERLANDÉS,ABRAM DE GRAAF,1
Brasil,2014,200 - Religión,NEERLANDÉS,ASSOCIACAO DE SEMINARIOS TEOLOGICOS EVANGELICOS,1
Brasil,2014,200 - Religión,NEERLANDÉS,LECTORIUM ROSICRUCIANUM,4
Brasil,2014,200 - Religión,POLACO,EDICOES KOLBE,1
Brasil,2014,200 - Religión,POLACO,PROVINCIA DA MISERICORDIA DIVINA DA CONGREGACAO DOS MARIANOS NO BRASIL,4
Brasil,2014,200 - Religión,PORTUGUÉS,ASSOCIACAO PARANAENSE DE CULTURA - EDITORA UNIVERSITARIA CHAMPAGNAT,3
Brasil,2014,200 - Religión,PORTUGUÉS,EDICOES LOGOS LTDA,3
Brasil,2014,200 - Religión,PORTUGUÉS,IGREJA CRISTA EVANGELICA DO BRASIL,10
Brasil,2014,200 - Religión,PORTUGUÉS,SMKS EDITORA LTDA,5
Brasil,2014,200 - Religión,PORTUGUÉS,UNIPRO EDITORA LTDA,13
Brasil,2014,200 - Religión,RUSO,"PUBLICACAO LIVROS, REVISTAS E JORNAIS",1
Brasil,2014,200 - Religión,SUECO,PIA SOCIEDADE FILHAS DE SAO PAULO,1
Brasil,2014,200 - Religión,UCRANIANO,CONFERENCIA NACIONAL DOS BISPOS DO BRASIL,1
Brasil,2014,200 - Religión,ÁRABE LIBANÉS,LECTORIUM ROSICRUCIANUM,1
Brasil,2014,300 - Ciencias sociales,ALEMÁN,EDITORA ANTROPOSOFICA LTDA,3
Brasil,2014,300 - Ciencias sociales,ALEMÁN,EDITORA POSITIVO LTDA,5
Brasil,2014,300 - Ciencias sociales,ALEMÁN,FUNDACAO FRIEDRICH-EBERT STIFTUNG,5
Brasil,2014,300 - Ciencias sociales,ALEMÁN,GRUPO EDITORIAL RECORD,5
Brasil,2014,300 - Ciencias sociales,ALEMÁN,SERGIO ANTONIO FABRIS,16
Brasil,2014,300 - Ciencias sociales,ESPAÑOL,EDITORA INSTITUTO JOSE LUIZ E ROSA SUNDERMMAN LTDA-ME,6
Brasil,2014,300 - Ciencias sociales,ESPAÑOL,EDITORA REVAN LTDA,3
Brasil,2014,300 - Ciencias sociales,ESPAÑOL,FUNDACAO FE E ALEGRIA DO BRASIL,3
Brasil,2014,300 - Ciencias sociales,ESPAÑOL,PENSO EDITORA LTDA,8
Brasil,2014,300 - Ciencias sociales,ESPAÑOL,SERVICO SOCIAL DO COMERCIO,3
Brasil,2014,300 - Ciencias sociales,FRANCÉS,A. M. PEREZ DANTAS - EDITORA - ME,6
Brasil,2014,300 - Ciencias sociales,FRANCÉS,BCD UNIAO DE EDITORAS S/A,4
Brasil,2014,300 - Ciencias sociales,FRANCÉS,COSAC & NAIFY EDICOES LTDA,5
Brasil,2014,300 - Ciencias sociales,FRANCÉS,EDITORA POSITIVO LTDA,13
Brasil,2014,300 - Ciencias sociales,FRANCÉS,GRUPO EDITORIAL RECORD,5
Brasil,2014,300 - Ciencias sociales,INGLÉS,EDITORA ATLAS,16
Brasil,2014,300 - Ciencias sociales,INGLÉS,EDITORA LAFONTE LTDA,18
Brasil,2014,300 - Ciencias sociales,INGLÉS,EDITORA SCHWARCZ,25
Brasil,2014,300 - Ciencias sociales,INGLÉS,PINO DUARTE MERY PILAR - EDITORIAL SERVILIBROS,41
Brasil,2014,300 - Ciencias sociales,INGLÉS,TODOLIVRO,188
Brasil,2014,300 - Ciencias sociales,ITALIANO,CONGREGACAO DO SANTISSIMO REDENTOR,3
Brasil,2014,300 - Ciencias sociales,ITALIANO,EDITORA VOZES,2
Brasil,2014,300 - Ciencias sociales,ITALIANO,"FUNDACAO PARA O DESENVOLVIMENTO DO ENSINO, PESQUISA E EXTENSAO",3
Brasil,2014,300 - Ciencias sociales,ITALIANO,INSTITUTO LUDWIG VON MISES BRASIL,4
Brasil,2014,300 - Ciencias sociales,ITALIANO,SERVICO SOCIAL DO COMERCIO,7
Brasil,2014,300 - Ciencias sociales,JAPONÉS,NOVA SAMPA EDITORA DIRETRIZ LTDA,1
Brasil,2014,300 - Ciencias sociales,LATÍN,EDIPRO EDICOES PROFISSIONAIS LTDA,1
Brasil,2014,300 - Ciencias sociales,LENGUA NO DETERMINADA,BASE EDITORIAL,167
Brasil,2014,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORA POSITIVO LTDA,1262
Brasil,2014,300 - Ciencias sociales,LENGUA NO DETERMINADA,EDITORA RIDEEL,172
Brasil,2014,300 - Ciencias sociales,LENGUA NO DETERMINADA,SOMOS SISTEMA DE ENSINO S.A,229
Brasil,2014,300 - Ciencias sociales,LENGUA NO DETERMINADA,YENDIS EDITORA S/A,261
Brasil,2014,300 - Ciencias sociales,LIBRAS,EDITORA ARARA AZUL LTDA,9
Brasil,2014,300 - Ciencias sociales,NEERLANDÉS,EDITORA POSITIVO LTDA,1
Brasil,2014,300 - Ciencias sociales,NEERLANDÉS,L. F. EDITORA E IMPRESSOS LTDA,1
Brasil,2014,300 - Ciencias sociales,PORTUGUÉS,EDITORA ARARA AZUL LTDA,4
Brasil,2014,300 - Ciencias sociales,PORTUGUÉS,EXPRESSAO GRAFICA E EDITORA,4
Brasil,2014,300 - Ciencias sociales,PORTUGUÉS,FUNDACAO FRIEDRICH-EBERT STIFTUNG,4
Brasil,2014,300 - Ciencias sociales,PORTUGUÉS,INSTITUTO DSOP DE EDUCACAO FINANCEIRA LTDA,7
Brasil,2014,300 - Ciencias sociales,PORTUGUÉS,PROCURADORIA GERAL DE JUSTICA DO ESTADO DO MARANHA,20
Brasil,2014,300 - Ciencias sociales,RUSO,ANDREY BUDAEV,1
Brasil,2014,300 - Ciencias sociales,RUSO,EDIPRO EDICOES PROFISSIONAIS LTDA,1
Brasil,2014,300 - Ciencias sociales,RUSO,EDITORA 34 LTDA,1
Brasil,2014,300 - Ciencias sociales,SUECO,EDITORA POSITIVO LTDA,1
Brasil,2014,400 - Lenguas,ALEMÁN,FUNDACAO DE AMPARO A PESQUISA E EXTENSAO UNIVERSITARIA,1
Brasil,2014,400 - Lenguas,ALEMÁN,GRUPO EDITORIAL RECORD,1
Brasil,2014,400 - Lenguas,ESPAÑOL,EDITORA LAFONTE LTDA,2
Brasil,2014,400 - Lenguas,ESPAÑOL,GRUPO EDITORIAL RECORD,1
Brasil,2014,400 - Lenguas,ESPERANTO,LIGA BRASILEIRA DE ESPERANTO,1
Brasil,2014,400 - Lenguas,FRANCÉS,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.,1
Brasil,2014,400 - Lenguas,FRANCÉS,EDITORA LAFONTE LTDA,4
Brasil,2014,400 - Lenguas,FRANCÉS,TEXTO EDITORES LTDA,3
Brasil,2014,400 - Lenguas,FRANCÉS,UNIVERSIDADE ESTADUAL DE CAMPINAS,3
Brasil,2014,400 - Lenguas,FRANCÉS,UNIVERSIDADE ESTADUAL PAULISTA (UNESP),2
Brasil,2014,400 - Lenguas,HÚNGARO,NET E BOOKS EDITORA LTDA-ME,1
Brasil,2014,400 - Lenguas,INGLÉS,ALBERTO PEREIRA DE SOUZA JUNIOR,2
Brasil,2014,400 - Lenguas,INGLÉS,EDITORA LAFONTE LTDA,43
Brasil,2014,400 - Lenguas,INGLÉS,EDITORA MARTIN CLARET LTDA,2
Brasil,2014,400 - Lenguas,INGLÉS,PARABOLA EDITORIAL LTDA,3
Brasil,2014,400 - Lenguas,INGLÉS,STARLIN ALTA EDITORA E CONSULTORIA - EIRELI,4
Brasil,2014,400 - Lenguas,ITALIANO,BCD UNIAO DE EDITORAS S/A,2
Brasil,2014,400 - Lenguas,ITALIANO,EDITORA LAFONTE LTDA,2
Brasil,2014,400 - Lenguas,ITALIANO,STARLIN ALTA EDITORA E CONSULTORIA - EIRELI,1
Brasil,2014,400 - Lenguas,LENGUA NO DETERMINADA,EDITORA IMAGINE LTDA-ME,71
Brasil,2014,400 - Lenguas,LENGUA NO DETERMINADA,ETB - EDITORA TECNICA DO BRASIL LTDA,507
