PAIS,ANO,DEWEY PRINCIPAL,TRADUCCIÓN,EDITORIAL,CANTIDAD
Colombia,2010,700 - Las Artes  Bellas artes y artes decorativas,SÍ,BIBLIOTECA NACIONAL DE COLOMBIA,1
Colombia,2010,700 - Las Artes  Bellas artes y artes decorativas,SÍ,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,2
Colombia,2010,700 - Las Artes  Bellas artes y artes decorativas,SÍ,MAGIC TALENT ENTERTAINMENT S.A.S.,2
Colombia,2010,700 - Las Artes  Bellas artes y artes decorativas,SÍ,"MESA RICO, JUAN MIGUEL",2
Colombia,2010,700 - Las Artes  Bellas artes y artes decorativas,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,21
Colombia,2010,700 - Las Artes Bellas artes y artes decorativas,NO,COOPERATIVA ESPECIALIZADA EN SERVICIOS DE RADIO - PRENSA - TELEVISION PROMEDIOS CTA,8
Colombia,2010,700 - Las Artes Bellas artes y artes decorativas,NO,EDIARTE S.A.,8
Colombia,2010,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL FONOLIBROS DE COLOMBIA S.A.,13
Colombia,2010,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL KINESIS LTDA,18
Colombia,2010,700 - Las Artes Bellas artes y artes decorativas,NO,UNIVERSIDAD NACIONAL DE COLOMBIA,18
Colombia,2010,700 - Las Artes Bellas artes y artes decorativas,SÍ,"AMBAR, CORPORACION CULTURAL PARA LA INVESTIGACION Y EL DESARROLLO DEL ARTE, LA CULTURA Y LA EDUCACIO",1
Colombia,2010,700 - Las Artes Bellas artes y artes decorativas,SÍ,CORPORACION MUSEO DE ARTE MODERNO,2
Colombia,2010,700 - Las Artes Bellas artes y artes decorativas,SÍ,GRUPO PLANETA,1
Colombia,2010,700 - Las Artes Bellas artes y artes decorativas,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,10
Colombia,2010,700 - Las Artes Bellas artes y artes decorativas,SÍ,PENGUIN RANDOM HOUSE,2
Colombia,2010,800 - Literatura y retórica,NO,EDUCACTIVA,305
Colombia,2010,800 - Literatura y retórica,NO,FUNDACION PARA LA PROMOCION EMPRESARIAL FUNDAPROEMPRESA,61
Colombia,2010,800 - Literatura y retórica,NO,GRUPO SANTILLANA,185
Colombia,2010,800 - Literatura y retórica,NO,PANAMERICANA LIBRERIA Y PAPELERIA,61
Colombia,2010,800 - Literatura y retórica,NO,PENGUIN RANDOM HOUSE,134
Colombia,2010,800 - Literatura y retórica,SÍ,3J EDITORES S.A,13
Colombia,2010,800 - Literatura y retórica,SÍ,EDUCACTIVA,120
Colombia,2010,800 - Literatura y retórica,SÍ,GRUPO PLANETA,46
Colombia,2010,800 - Literatura y retórica,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,62
Colombia,2010,800 - Literatura y retórica,SÍ,PENGUIN RANDOM HOUSE,55
Colombia,2010,900 - Geografía e historia,NO,DIANA URIBE HISTORIAS Y EDICIONES SAS,25
Colombia,2010,900 - Geografía e historia,NO,GRUPO PLANETA,16
Colombia,2010,900 - Geografía e historia,NO,PERIODICOS ASOCIADOS LTDA.,26
Colombia,2010,900 - Geografía e historia,NO,SIC EDITORIAL LTDA.,18
Colombia,2010,900 - Geografía e historia,NO,UNIVERSIDAD DEL VALLE,12
Colombia,2010,900 - Geografía e historia,SÍ,DISENO EDITORIAL LIBROS Y REVISTAS LTDA.,2
Colombia,2010,900 - Geografía e historia,SÍ,GRUPO PLANETA,3
Colombia,2010,900 - Geografía e historia,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,8
Colombia,2010,900 - Geografía e historia,SÍ,PENGUIN RANDOM HOUSE,4
Colombia,2010,900 - Geografía e historia,SÍ,SOMOS EDITORES LTDA.,3
Colombia,2011,0 - Generalidades,NO,EDUCACTIVA,13
Colombia,2011,0 - Generalidades,NO,GRUPO PLANETA,54
Colombia,2011,0 - Generalidades,NO,GRUPO SANTILLANA,15
Colombia,2011,0 - Generalidades,NO,PENGUIN RANDOM HOUSE,52
Colombia,2011,0 - Generalidades,NO,UNIVERSIDAD NACIONAL DE COLOMBIA,13
Colombia,2011,0 - Generalidades,SÍ,CENTRO REGIONAL PARA EL FOMENTO DEL LIBRO EN AMERICA LATINA Y EL CARIBE,2
Colombia,2011,0 - Generalidades,SÍ,EDUCACTIVA,3
Colombia,2011,0 - Generalidades,SÍ,GRUPO PLANETA,10
Colombia,2011,0 - Generalidades,SÍ,"LONDONO RESTREPO, JOSE NICOLAS",9
Colombia,2011,0 - Generalidades,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,3
Colombia,2011,100 - Filosofía y psicología,NO,GRUPO PLANETA,39
Colombia,2011,100 - Filosofía y psicología,NO,INTERMEDIO EDITORES S.A.S,23
Colombia,2011,100 - Filosofía y psicología,NO,PENGUIN RANDOM HOUSE,25
Colombia,2011,100 - Filosofía y psicología,NO,PERIODICOS ASOCIADOS LTDA.,49
Colombia,2011,100 - Filosofía y psicología,NO,UNIVERSIDAD NACIONAL DE COLOMBIA,20
Colombia,2011,100 - Filosofía y psicología,SÍ,EDUCACTIVA,2
Colombia,2011,100 - Filosofía y psicología,SÍ,GRUPO PLANETA,14
Colombia,2011,100 - Filosofía y psicología,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,11
Colombia,2011,100 - Filosofía y psicología,SÍ,SOCIEDAD DE SAN PABLO,8
Colombia,2011,100 - Filosofía y psicología,SÍ,UNIVERSIDAD DE LOS ANDES,2
Colombia,2011,200 - Religión,NO,CORPORACION CENTRO CARISMATICO MINUTO DE DIOS,22
Colombia,2011,200 - Religión,NO,GRUPO NACIONAL DE MEDIOS S.A.,24
Colombia,2011,200 - Religión,NO,GRUPO SANTILLANA,25
Colombia,2011,200 - Religión,NO,SOCIEDAD BIBLICA COLOMBIANA,40
Colombia,2011,200 - Religión,NO,SOCIEDAD DE SAN PABLO,76
Colombia,2011,200 - Religión,SÍ,ASOCIACION EDITORIAL BUENA SEMILLA,4
Colombia,2011,200 - Religión,SÍ,CENTRO DE LITERATURA CRISTIANA,19
Colombia,2011,200 - Religión,SÍ,"GILINSKI, PERLA C",3
Colombia,2011,200 - Religión,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,4
Colombia,2011,200 - Religión,SÍ,SOCIEDAD DE SAN PABLO,31
Colombia,2011,300 - Ciencias sociales,NO,EDUCACTIVA,118
Colombia,2011,300 - Ciencias sociales,NO,GRUPO SM,119
Colombia,2011,300 - Ciencias sociales,NO,LEYER EDITORES,105
Colombia,2011,300 - Ciencias sociales,NO,UNIVERSIDAD DE LOS ANDES,89
Colombia,2011,300 - Ciencias sociales,NO,UNIVERSIDAD NACIONAL DE COLOMBIA,147
Colombia,2011,300 - Ciencias sociales,SÍ,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,13
Colombia,2011,300 - Ciencias sociales,SÍ,GRUPO PLANETA,5
Colombia,2011,300 - Ciencias sociales,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,10
Colombia,2011,300 - Ciencias sociales,SÍ,SIGLO DEL HOMBRE EDITORES LTDA,7
Colombia,2011,300 - Ciencias sociales,SÍ,UNIVERSIDAD DE LOS ANDES,5
Colombia,2011,400  - Lenguas,NO,CONTINENTE EDITORES S.A.,16
Colombia,2011,400  - Lenguas,NO,EDITORIAL LIBROS & LIBROS S.A.,29
Colombia,2011,400  - Lenguas,NO,EDUCACTIVA,45
Colombia,2011,400  - Lenguas,NO,LATIN AMERICAN BOOK COMPANY,18
Colombia,2011,400  - Lenguas,NO,RICHMOND PUBLISHING,38
Colombia,2011,400  - Lenguas,SÍ,ALTA TECNOLOGIA EN EL APRENDIZAJE S.A.S,6
Colombia,2011,400  - Lenguas,SÍ,INSTITUTO CARO Y CUERVO,2
Colombia,2011,400  - Lenguas,SÍ,"JULIO BRAVO, DAGOBERTO",1
Colombia,2011,400  - Lenguas,SÍ,TUTOR EDITORA AP SAS,6
Colombia,2011,400  - Lenguas,SÍ,UNIVERSIDAD NACIONAL DE COLOMBIA,2
Colombia,2011,400 - Lenguas,NO,ALTA TECNOLOGIA EN EL APRENDIZAJE S.A.S,17
Colombia,2011,400 - Lenguas,NO,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,15
Colombia,2011,400 - Lenguas,NO,COMUNICAN S.A.,21
Colombia,2011,400 - Lenguas,NO,GAMA EDITORES S.A,21
Colombia,2011,400 - Lenguas,NO,PEARSON,25
Colombia,2011,400 - Lenguas,SÍ,ALTA TECNOLOGIA EN EL APRENDIZAJE S.A.S,13
Colombia,2011,400 - Lenguas,SÍ,ASOCIACION CRISTIANA MANOS EN ACCION,3
Colombia,2011,500 - Ciencias naturales y matemáticas,NO,COMUNIDAD DE HERMANOS MARISTAS DE LA ENSENANZA,31
Colombia,2011,500 - Ciencias naturales y matemáticas,NO,EDUCACTIVA,33
Colombia,2011,500 - Ciencias naturales y matemáticas,NO,PERIODICOS ASOCIADOS LTDA.,49
Colombia,2011,500 - Ciencias naturales y matemáticas,NO,UNIVERSIDAD DE ANTIOQUIA,26
Colombia,2011,500 - Ciencias naturales y matemáticas,NO,UNIVERSIDAD NACIONAL DE COLOMBIA,65
Colombia,2011,500 - Ciencias naturales y matemáticas,SÍ,ECOE EDICIONES,1
Colombia,2011,500 - Ciencias naturales y matemáticas,SÍ,FUNDACION GIMNASIO CAMPESTRE,3
Colombia,2011,500 - Ciencias naturales y matemáticas,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,23
Colombia,2011,500 - Ciencias naturales y matemáticas,SÍ,PEARSON,4
Colombia,2011,500 - Ciencias naturales y matemáticas,SÍ,VILLEGAS ASOCIADOS S.A.,2
Colombia,2011,600 - Tecnología (Ciencias aplicadas),NO,ACTUALIDADES MEDICO ODONTOLOGICAS LATINOAMERICA LTDA,61
Colombia,2011,600 - Tecnología (Ciencias aplicadas),NO,CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA SEDE CENTRAL,37
Colombia,2011,600 - Tecnología (Ciencias aplicadas),NO,EDICIONES DE LA U,58
Colombia,2011,600 - Tecnología (Ciencias aplicadas),NO,UNIVERSIDAD DE ANTIOQUIA,43
Colombia,2011,600 - Tecnología (Ciencias aplicadas),NO,UNIVERSIDAD NACIONAL DE COLOMBIA,99
Colombia,2011,600 - Tecnología (Ciencias aplicadas),SÍ,EDUCACTIVA,5
Colombia,2011,600 - Tecnología (Ciencias aplicadas),SÍ,GRUPO DISTRIBUNA SAS,6
Colombia,2011,600 - Tecnología (Ciencias aplicadas),SÍ,"LONDONO RESTREPO, JOSE NICOLAS",11
Colombia,2011,600 - Tecnología (Ciencias aplicadas),SÍ,ORGANIZACION IBEROAMERICANA DE PROTECCION CONTRA INCENDIOS,11
Colombia,2011,600 - Tecnología (Ciencias aplicadas),SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,29
Colombia,2011,700 - Las Artes  Bellas artes y artes decorativas,NO,GRUPO SANTILLANA,13
Colombia,2011,700 - Las Artes  Bellas artes y artes decorativas,NO,MUSEO DE ARTE MODERNO DE BOGOTA,6
Colombia,2011,700 - Las Artes  Bellas artes y artes decorativas,NO,TEXT ONE.COM SAS,9
Colombia,2011,700 - Las Artes  Bellas artes y artes decorativas,NO,UNIVERSIDAD DE LOS ANDES,7
Colombia,2011,700 - Las Artes  Bellas artes y artes decorativas,NO,UNIVERSIDAD NACIONAL DE COLOMBIA,17
Colombia,2011,700 - Las Artes  Bellas artes y artes decorativas,SÍ,EDICIONES JAIME VARGAS,1
Colombia,2011,700 - Las Artes  Bellas artes y artes decorativas,SÍ,EDITEMOS SAS,1
Colombia,2011,700 - Las Artes  Bellas artes y artes decorativas,SÍ,FOTOMUSEO MUSEO NACIONAL DE LA FOTOGRAFIA DE COLOMBIA,1
Colombia,2011,700 - Las Artes  Bellas artes y artes decorativas,SÍ,MAGIC TALENT ENTERTAINMENT S.A.S.,1
Colombia,2011,700 - Las Artes  Bellas artes y artes decorativas,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,38
Colombia,2011,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL FONOLIBROS DE COLOMBIA S.A.,37
Colombia,2011,700 - Las Artes Bellas artes y artes decorativas,NO,FONDO DE POBLACION DE LAS NACIONES UNIDAS,12
Colombia,2011,700 - Las Artes Bellas artes y artes decorativas,NO,FUNDACION GILBERTO ALZATE AVENDANO,9
Colombia,2011,700 - Las Artes Bellas artes y artes decorativas,NO,"SERRANO UNI, FABIO NELSON",9
Colombia,2011,700 - Las Artes Bellas artes y artes decorativas,NO,UNIVERSIDAD NACIONAL DE COLOMBIA,28
Colombia,2011,700 - Las Artes Bellas artes y artes decorativas,SÍ,ALIANZA COLOMBO FRANCESA,1
Colombia,2011,700 - Las Artes Bellas artes y artes decorativas,SÍ,CORPORACION MUSEO DE ARTE MODERNO,1
Colombia,2011,700 - Las Artes Bellas artes y artes decorativas,SÍ,"CORREA CIFUENTES, OSCAR HUMBERTO",1
Colombia,2011,700 - Las Artes Bellas artes y artes decorativas,SÍ,GRUPO PLANETA,2
Colombia,2011,700 - Las Artes Bellas artes y artes decorativas,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,2
Colombia,2011,800 - Literatura y retórica,NO,EDICIONES PLUMA DE MOMPOX S.A.,49
Colombia,2011,800 - Literatura y retórica,NO,EDUCACTIVA,233
Colombia,2011,800 - Literatura y retórica,NO,GRUPO PLANETA,131
Colombia,2011,800 - Literatura y retórica,NO,PANAMERICANA LIBRERIA Y PAPELERIA,49
Colombia,2011,800 - Literatura y retórica,NO,PENGUIN RANDOM HOUSE,220
Colombia,2011,800 - Literatura y retórica,SÍ,3J EDITORES S.A,11
Colombia,2011,800 - Literatura y retórica,SÍ,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,9
Colombia,2011,800 - Literatura y retórica,SÍ,EDUCACTIVA,58
Colombia,2011,800 - Literatura y retórica,SÍ,GRUPO PLANETA,30
Colombia,2011,800 - Literatura y retórica,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,102
Colombia,2011,900 - Geografía e historia,NO,ALCALDIA MAYOR DE BOGOTA D.C. - SECRETARIA GENERAL,23
Colombia,2011,900 - Geografía e historia,NO,PENGUIN RANDOM HOUSE,36
Colombia,2011,900 - Geografía e historia,NO,PERIODICOS ASOCIADOS LTDA.,49
Colombia,2011,900 - Geografía e historia,NO,SECRETARIA DE EDUCACION DE ANTIOQUIA,18
Colombia,2011,900 - Geografía e historia,NO,UNIVERSIDAD NACIONAL DE COLOMBIA,30
Colombia,2011,900 - Geografía e historia,SÍ,EDUCACTIVA,1
Colombia,2011,900 - Geografía e historia,SÍ,"GONZALES, GUILLERMO LEON",1
Colombia,2011,900 - Geografía e historia,SÍ,GRUPO PLANETA,2
Colombia,2011,900 - Geografía e historia,SÍ,INSTITUTO MISIONERO HIJAS DE SAN PABLO,1
Colombia,2011,900 - Geografía e historia,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,13
Colombia,2012,0 - Generalidades,NO,COMUNICAN S.A.,27
Colombia,2012,0 - Generalidades,NO,GRUPO PLANETA,30
Colombia,2012,0 - Generalidades,NO,PENGUIN RANDOM HOUSE,44
Colombia,2012,0 - Generalidades,NO,PERIODICOS ASOCIADOS LTDA.,49
Colombia,2012,0 - Generalidades,NO,UNIVERSIDAD EAN,31
Colombia,2012,0 - Generalidades,SÍ,3J EDITORES S.A,3
Colombia,2012,0 - Generalidades,SÍ,FUNDACION DL PUBLICACIONES,3
Colombia,2012,0 - Generalidades,SÍ,GRUPO PLANETA,5
Colombia,2012,0 - Generalidades,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,4
Colombia,2012,0 - Generalidades,SÍ,SOCIEDAD DE SAN PABLO,3
Colombia,2012,100 - Filosofía y psicología,NO,GRUPO PLANETA,63
Colombia,2012,100 - Filosofía y psicología,NO,INTERMEDIO EDITORES S.A.S,18
Colombia,2012,100 - Filosofía y psicología,NO,PENGUIN RANDOM HOUSE,48
Colombia,2012,100 - Filosofía y psicología,NO,SOCIEDAD DE SAN PABLO,27
Colombia,2012,100 - Filosofía y psicología,NO,UNIVERSIDAD SANTO TOMAS,17
Colombia,2012,100 - Filosofía y psicología,SÍ,GRUPO PLANETA,14
Colombia,2012,100 - Filosofía y psicología,SÍ,INSTITUTO MISIONERO HIJAS DE SAN PABLO,2
Colombia,2012,100 - Filosofía y psicología,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,28
Colombia,2012,100 - Filosofía y psicología,SÍ,SIGLO DEL HOMBRE EDITORES LTDA,3
Colombia,2012,100 - Filosofía y psicología,SÍ,SOCIEDAD DE SAN PABLO,8
Colombia,2012,200 - Religión,NO,CORPORACION CENTRO CARISMATICO MINUTO DE DIOS,30
Colombia,2012,200 - Religión,NO,GRUPO SM,24
Colombia,2012,200 - Religión,NO,RED DE NUEVA EVANGELIZACION,61
Colombia,2012,200 - Religión,NO,SOCIEDAD BIBLICA COLOMBIANA,86
Colombia,2012,200 - Religión,NO,SOCIEDAD DE SAN PABLO,88
Colombia,2012,200 - Religión,SÍ,ASOCIACION EDITORIAL BUENA SEMILLA,9
Colombia,2012,200 - Religión,SÍ,CENTRO DE LITERATURA CRISTIANA,14
Colombia,2012,200 - Religión,SÍ,G12 EDITORES SAS,19
Colombia,2012,200 - Religión,SÍ,PLAZA & JANES EDITORES,8
Colombia,2012,200 - Religión,SÍ,SOCIEDAD DE SAN PABLO,76
Colombia,2012,300 - Ciencias sociales,NO,EDUCACTIVA,124
Colombia,2012,300 - Ciencias sociales,NO,GRUPO EDITORIAL IBANEZ S.A.S,95
Colombia,2012,300 - Ciencias sociales,NO,GRUPO SANTILLANA,276
Colombia,2012,300 - Ciencias sociales,NO,GRUPO SM,87
Colombia,2012,300 - Ciencias sociales,NO,LEYER EDITORES,139
Colombia,2012,300 - Ciencias sociales,SÍ,GRUPO PLANETA,8
Colombia,2012,300 - Ciencias sociales,SÍ,MAT EL MATEMAGICO S.A.S.,13
Colombia,2012,300 - Ciencias sociales,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,17
Colombia,2012,300 - Ciencias sociales,SÍ,PLAZA & JANES EDITORES,8
Colombia,2012,300 - Ciencias sociales,SÍ,SOCIEDAD DE SAN PABLO,16
Colombia,2012,400  - Lenguas,NO,ALBA AMERICANA DE EDICIONES LTDA.,65
Colombia,2012,400  - Lenguas,NO,BABY STAR EDITORIAL S.A.,38
Colombia,2012,400  - Lenguas,NO,EDITORIAL NAN S.A.S.,13
Colombia,2012,400  - Lenguas,NO,EDUCACTIVA,32
Colombia,2012,400  - Lenguas,NO,INTERAMERICAN LANGUAGES S.A.S.,11
Colombia,2012,400  - Lenguas,SÍ,ALTA TECNOLOGIA EN EL APRENDIZAJE S.A.S,2
Colombia,2012,400  - Lenguas,SÍ,CORPORACION SOCIOCULTURAL DE AFRODECENDIENTES ATAOLE,2
Colombia,2012,400  - Lenguas,SÍ,FUNDACION PARA EL DESARROLLO INTERCULTURAL. ONG.,3
Colombia,2012,400  - Lenguas,SÍ,INSTITUTO CARO Y CUERVO,2
Colombia,2012,400  - Lenguas,SÍ,OBSERVATORIO DEL CARIBE COLOMBIANO,1
Colombia,2012,400 - Lenguas,NO,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,8
Colombia,2012,400 - Lenguas,NO,CORPORACION EDUCATIVA CETEC,13
Colombia,2012,400 - Lenguas,NO,"DIAZ GONZALEZ, PEDRO ORLANDO",35
Colombia,2012,400 - Lenguas,NO,FONDO EDITORIAL SAGITARIO,22
Colombia,2012,400 - Lenguas,NO,PEARSON,12
Colombia,2012,400 - Lenguas,SÍ,ALTA TECNOLOGIA EN EL APRENDIZAJE S.A.S,3
Colombia,2012,400 - Lenguas,SÍ,BABEL LIBROS S.A.S.,1
Colombia,2012,400 - Lenguas,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,4
Colombia,2012,500 - Ciencias naturales y matemáticas,NO,FONDO EDITORIAL SAGITARIO,29
Colombia,2012,500 - Ciencias naturales y matemáticas,NO,GRUPO SANTILLANA,110
Colombia,2012,500 - Ciencias naturales y matemáticas,NO,SISTEMAS Y FORMACION,20
Colombia,2012,500 - Ciencias naturales y matemáticas,NO,UNIVERSIDAD DE ANTIOQUIA,29
Colombia,2012,500 - Ciencias naturales y matemáticas,NO,UNIVERSIDAD NACIONAL DE COLOMBIA,45
Colombia,2012,500 - Ciencias naturales y matemáticas,SÍ,BILINEATA PUBLISHING SAS,1
Colombia,2012,500 - Ciencias naturales y matemáticas,SÍ,"CARDONA GRANDA, JUAN MANUEL",1
Colombia,2012,500 - Ciencias naturales y matemáticas,SÍ,ESCUELA COLOMBIANA DE INGENIERIA,1
Colombia,2012,500 - Ciencias naturales y matemáticas,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,52
Colombia,2012,500 - Ciencias naturales y matemáticas,SÍ,PLAZA & JANES EDITORES,3
Colombia,2012,600 - Tecnología (Ciencias aplicadas),NO,CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA SEDE CENTRAL,48
Colombia,2012,600 - Tecnología (Ciencias aplicadas),NO,EDICIONES DE LA U,41
Colombia,2012,600 - Tecnología (Ciencias aplicadas),NO,GARANI.S.A.S,57
Colombia,2012,600 - Tecnología (Ciencias aplicadas),NO,INSTITUTO COLOMBIANO AGROPECUARIO,40
Colombia,2012,600 - Tecnología (Ciencias aplicadas),NO,UNIVERSIDAD NACIONAL DE COLOMBIA,72
Colombia,2012,600 - Tecnología (Ciencias aplicadas),SÍ,CENTRO INTERNACIONAL DE AGRICULTURA TROPICAL,3
Colombia,2012,600 - Tecnología (Ciencias aplicadas),SÍ,EDUCACTIVA,25
Colombia,2012,600 - Tecnología (Ciencias aplicadas),SÍ,GRUPO DISTRIBUNA SAS,9
Colombia,2012,600 - Tecnología (Ciencias aplicadas),SÍ,ORGANIZACION IBEROAMERICANA DE PROTECCION CONTRA INCENDIOS,8
Colombia,2012,600 - Tecnología (Ciencias aplicadas),SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,22
Colombia,2012,700 - Las Artes  Bellas artes y artes decorativas,NO,EDICIONES A&P S.A.S,11
Colombia,2012,700 - Las Artes  Bellas artes y artes decorativas,NO,GRUPO SM,10
Colombia,2012,700 - Las Artes  Bellas artes y artes decorativas,NO,MINISTERIO DE CULTURA,10
Colombia,2012,700 - Las Artes  Bellas artes y artes decorativas,NO,UNIVERSIDAD NACIONAL DE COLOMBIA,18
Colombia,2012,700 - Las Artes  Bellas artes y artes decorativas,NO,UNIVERSIDAD SANTO TOMAS - SECCIONAL TUNJA,9
Colombia,2012,700 - Las Artes  Bellas artes y artes decorativas,SÍ,COMITE PARALIMPICO COLOMBIANO,1
Colombia,2012,700 - Las Artes  Bellas artes y artes decorativas,SÍ,"CONVERS GOMEZ, ANA CAROLINA",1
Colombia,2012,700 - Las Artes  Bellas artes y artes decorativas,SÍ,MINISTERIO DE RELACIONES EXTERIORES,2
Colombia,2012,700 - Las Artes  Bellas artes y artes decorativas,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,20
Colombia,2012,700 - Las Artes  Bellas artes y artes decorativas,SÍ,UNIVERSIDAD PILOTO DE COLOMBIA,2
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,NO,MINISTERIO DE CULTURA,13
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,NO,"SALAZAR VARON, ADRIANA",9
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,NO,SUSAETA EDICIONES S.A.,10
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,NO,UNIVERSIDAD DE LOS ANDES,13
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,NO,UNIVERSIDAD NACIONAL DE COLOMBIA,20
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,SÍ,ACADEMIA DE YOGA SATYANANDA,2
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,SÍ,BIBLIOTECA NACIONAL DE COLOMBIA,1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,SÍ,EDITORIAL UNIVERSIDAD DE CALDAS,2
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,SÍ,FUNDACION NEME,5
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,22
Colombia,2012,800 - Literatura y retórica,NO,EDUCACTIVA,110
Colombia,2012,800 - Literatura y retórica,NO,GRUPO PLANETA,185
Colombia,2012,800 - Literatura y retórica,NO,INSTITUTO NACIONAL PARA CIEGOS,102
Colombia,2012,800 - Literatura y retórica,NO,PANAMERICANA LIBRERIA Y PAPELERIA,101
Colombia,2012,800 - Literatura y retórica,NO,PENGUIN RANDOM HOUSE,236
Colombia,2012,800 - Literatura y retórica,SÍ,3J EDITORES S.A,26
Colombia,2012,800 - Literatura y retórica,SÍ,EDICIONES MONSERRATE SAS,25
Colombia,2012,800 - Literatura y retórica,SÍ,EDUCACTIVA,27
Colombia,2012,800 - Literatura y retórica,SÍ,GRUPO PLANETA,82
Colombia,2012,800 - Literatura y retórica,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,213
Colombia,2012,900 - Geografía e historia,NO,COMUNICAN S.A.,34
Colombia,2012,900 - Geografía e historia,NO,EL COLOMBIANO S.A. Y CIA S.C.A.,54
Colombia,2012,900 - Geografía e historia,NO,LA OPINION S.A.,50
Colombia,2012,900 - Geografía e historia,NO,PENGUIN RANDOM HOUSE,20
Colombia,2012,900 - Geografía e historia,NO,UNIVERSIDAD NACIONAL DE COLOMBIA,19
Colombia,2012,900 - Geografía e historia,SÍ,CORPORACION SOCIOCULTURAL DE AFRODECENDIENTES ATAOLE,1
Colombia,2012,900 - Geografía e historia,SÍ,GRUPO PLANETA,4
Colombia,2012,900 - Geografía e historia,SÍ,LETRARTE EDITORES S.A.S.,2
Colombia,2012,900 - Geografía e historia,SÍ,PANAMERICANA LIBRERIA Y PAPELERIA,12
Colombia,2012,900 - Geografía e historia,SÍ,SIGLO DEL HOMBRE EDITORES LTDA,2
Colombia,2013,0 - Generalidades,NO,GRUPO PLANETA,33
Colombia,2013,0 - Generalidades,NO,PENGUIN RANDOM HOUSE,31
Colombia,2013,0 - Generalidades,NO,PERIODICOS ASOCIADOS LTDA.,98
Colombia,2013,0 - Generalidades,NO,UNION TEMPORAL UJTL-CORCA FORTALECIMIENTO TEJIDO EMPRESARIAL,30
Colombia,2013,0 - Generalidades,NO,UNIVERSIDAD NACIONAL DE COLOMBIA,46
Colombia,2013,0 - Generalidades,SÍ,FUNDACION DL PUBLICACIONES,4
Colombia,2013,0 - Generalidades,SÍ,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,9
Colombia,2013,0 - Generalidades,SÍ,GRUPO PLANETA,4
Colombia,2013,0 - Generalidades,SÍ,INTERMEDIO EDITORES S.A.S,3
Colombia,2013,0 - Generalidades,SÍ,PENGUIN RANDOM HOUSE,9
Colombia,2013,100 - Filosofía y psicología,NO,COMUNIDAD FRANCISCANA PROVINCIA DE LA SANTA FE,16
Colombia,2013,100 - Filosofía y psicología,NO,GRUPO PLANETA,48
Colombia,2013,100 - Filosofía y psicología,NO,INTERMEDIO EDITORES S.A.S,43
Colombia,2013,100 - Filosofía y psicología,NO,PENGUIN RANDOM HOUSE,49
Colombia,2013,100 - Filosofía y psicología,NO,SOCIEDAD DE SAN PABLO,19
Colombia,2013,100 - Filosofía y psicología,SÍ,GRUPO PLANETA,13
Colombia,2013,100 - Filosofía y psicología,SÍ,I.I.S. HISPANOAMERICA CASA EDITORIAL LTDA.,6
