ANO,DEWEY PRINCIPAL,TIPO_AGENTE,REGION,IDIOMA DE ORIGEN,CANTIDAD,TOP_DESTINOS,TOP_EDITORIALES,TOP_DEWEYS
2010,0 - Generalidades,TODOS,RESTO DE LATAM,INGLÉS,109,ESPAÑOL::108~~INGLÉS::1,PEARSON::34~~EDITORIAL AMEREIDA S.A.::17~~PANAMERICANA LIBRERIA Y PAPELERIA::9~~GRUPO PLANETA::7~~CENGAGE LEARNING::6,Obras enciclopédicas generales::19~~GENERALIDADES::18~~Programación. programas. datos de computadores::17~~Teoría de la comunicación y el control  Cibernética::17~~Medios documentales. medios educativos. medios noticiosos::7
2010,0 - Generalidades,TODOS,RESTO DE LATAM,ITALIANO,10,ESPAÑOL::10,SOCIEDAD DE SAN PABLO::6~~PRODUCTOS Y DISENOS FINOS::3~~PENGUIN RANDOM HOUSE::1,Intereses generales en lectura::3~~Lectura y uso de otros medios de información para gente joven::3~~Reseñas::2~~GENERALIDADES::1~~Libros notables por las ilustraciones::1
2010,0 - Generalidades,TODOS,RESTO DE LATAM,LATÍN,2,ESPAÑOL::2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::2,Bibliotecas universitarias::2
2010,0 - Generalidades,TODOS,RESTO DE LATAM,LENGUA NO DETERMINADA,7,MULTILINGÜE::5~~ESPAÑOL::1~~INGLÉS::1,"CORDOVA VALDIVIA, ADOLFO::1~~DELON Y CIA. LTDA. - ENPARALELO::1~~EDICIONES GAMMA S.A.::1~~FUNDACION AMIGOS DE LOS NINOS BARRANQUILLA - CHILDREN INTERNATIONAL::1~~LOBATO, RENATA::1",Crónicas y temas especiales::3~~De obras de lugares específicos::1~~GENERALIDADES::1~~Investigación::1~~Medios de difusión::1
2010,0 - Generalidades,TODOS,RESTO DE LATAM,PORTUGUÉS,6,ESPAÑOL::6,BETH SHALOM::4~~EDITORIAL NUEVA PALABRA::1~~SOCIEDAD DE SAN PABLO::1,GENERALIDADES::5~~Crónicas y temas especiales::1
2010,0 - Generalidades,TODOS,RESTO DE LATAM,QUECHUA,2,ESPAÑOL::2,GRUPO EDITORIAL KIPUS::2,GENERALIDADES::2
2010,0 - Generalidades,TODOS,RESTO DE LATAM,RUSO,1,ESPAÑOL::1,EDICIONES ALARCOS::1,GENERALIDADES::1
2010,100 - Filosofía y psicología,AMBAS,BRASIL,ESPAÑOL,1,PORTUGUÉS::1,EDITORA VOZES::1,
2010,100 - Filosofía y psicología,AMBAS,BRASIL,INGLÉS,4,PORTUGUÉS::4,EDITORA ROCA LTDA::2~~INSTITUTO DA CULTURA E DA BARBARIE::1~~THORNIX SISTEMAS E CONSULTORIA EXODUS EDITORA LTDA::1,
2010,100 - Filosofía y psicología,AMBAS,BRASIL,ITALIANO,1,PORTUGUÉS::1,INSTITUTO DA CULTURA E DA BARBARIE::1,
2010,100 - Filosofía y psicología,AMBAS,BRASIL,LATÍN,1,PORTUGUÉS::1,SWEDENBORG COMERCIO DE LIVROS E ARTES LTDA::1,
2010,100 - Filosofía y psicología,AMBAS,BRASIL,LENGUA NO DETERMINADA,4,LENGUA NO DETERMINADA::4,EDITORA ROCA LTDA::2~~EDITORA CENACULO UNIVERSAL LTDA-ME::1~~EDITORA CLARIDADE LTDA::1,
2010,100 - Filosofía y psicología,AMBAS,RESTO DE LATAM,ALEMÁN,11,ESPAÑOL::10~~MULTILINGÜE::1,FONDO DE CULTURA ECONOMICA MEXICO::3~~FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA::2~~CENTRO UNIVERSITARIO DOCTOR EMILIO CARDENAS::1~~EDITORIAL FONTAMARA::1~~EDITORIAL HERDER::1,Educación. investigación. temas relacionados con la filosofía::2~~FILOSOFÍA Y PSICOLOGÍA::2~~Filosofía::2~~Epistemología (Teoría del conocimiento)::1~~Género humano::1
2010,100 - Filosofía y psicología,AMBAS,RESTO DE LATAM,CATALÁN,1,ESPAÑOL::1,PENGUIN RANDOM HOUSE::1,Psicología infantil::1
2010,100 - Filosofía y psicología,AMBAS,RESTO DE LATAM,CHINO,1,ESPAÑOL::1,EDITORES MEXICANOS UNIDOS::1,Filosofía::1
2010,100 - Filosofía y psicología,AMBAS,RESTO DE LATAM,ESPAÑOL,19,ESPAÑOL::12~~INGLÉS::4~~ITALIANO::1~~MULTILINGÜE::1~~PORTUGUÉS::1,"EDITORES MEXICANOS UNIDOS::2~~LOS LIBROS MAS PEQUENOS DEL MUNDO E.I.R.L.::2~~UNIVERSIDAD CENTRAL DE VENEZUELA::2~~ACEVEDO MARIN, VERONICA::1~~ARQUETIPO GRUPO EDITORIAL::1",FILOSOFÍA Y PSICOLOGÍA::6~~Educación. investigación. temas relacionados con la filosofía::2~~Parapsicología y ocultismo::2~~Psicología aplicada::2~~Cambio::1
2010,100 - Filosofía y psicología,AMBAS,RESTO DE LATAM,FRANCÉS,38,ESPAÑOL::28~~MULTILINGÜE::10,SANTILLANA EDICIONES GENERALES::8~~SIGLO XXI EDITORES::8~~EDITORIAL LECTORUM::3~~TUSQUETS EDITORES MEXICO::3~~CUATRO VIENTOS LTDA.::2,Filosofía::12~~Educación. investigación. temas relacionados con la filosofía::4~~Psicología::4~~Psicología aplicada::3~~FILOSOFÍA Y PSICOLOGÍA::2
2010,100 - Filosofía y psicología,AMBAS,RESTO DE LATAM,GRIEGO,2,ESPAÑOL::1~~GRIEGO::1,UNIVERSIDAD NACIONAL DE COLOMBIA::1~~UNIVERSITARIA S.A::1,Filosofía::1~~Lógica::1
2010,100 - Filosofía y psicología,AMBAS,RESTO DE LATAM,INGLÉS,208,ESPAÑOL::206~~MULTILINGÜE::2,PANORAMA EDITORIAL::29~~CENGAGE LEARNING::28~~EDITORES MEXICANOS UNIDOS::22~~GRUPO PLANETA::22~~PENGUIN RANDOM HOUSE::12,Psicología aplicada::61~~Psicología::47~~Metafísica::12~~Procesos mentales e inteligencia::10~~Cambio::5
2010,100 - Filosofía y psicología,AMBAS,RESTO DE LATAM,ITALIANO,20,ESPAÑOL::20,"SOCIEDAD DE SAN PABLO::12~~CUATRO VIENTOS LTDA.::1~~EDICIONES UNIVERSITARIAS VENEZOLANAS::1~~GALVEZ STECCANELLA, JAVIER ITALO ANTONIO EDUARDO::1~~GRUPO PLANETA::1",Psicología::5~~FILOSOFÍA Y PSICOLOGÍA::4~~Psicología aplicada::3~~Educación. investigación. temas relacionados con la filosofía::1~~Epistemología (Teoría del conocimiento)::1
2010,100 - Filosofía y psicología,AMBAS,RESTO DE LATAM,LATÍN,1,ESPAÑOL::1,LOS LIBROS DE HOMERO::1,Escuelas filosóficas específicas::1
2010,100 - Filosofía y psicología,AMBAS,RESTO DE LATAM,LENGUA NO DETERMINADA,3,ESPAÑOL::3,MENDOZA RUIZ FORTINO RAMON::1~~UNIVERSIDAD ANTONIO RUIZ DE MONTOYA::1~~UNIVERSITARIA S.A::1,FILOSOFÍA Y PSICOLOGÍA::1~~Filosofía antigua. medieval. oriental::1~~Psicología aplicada::1
2010,100 - Filosofía y psicología,AMBAS,RESTO DE LATAM,PORTUGUÉS,6,ESPAÑOL::6,SANTILLANA EDICIONES GENERALES::3~~GRUPO PLANETA::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1~~PUBLICACIONES NUEVO EXTREMO::1,Psicología de la gente joven de doce a veinte años::2~~Género humano::1~~Psicología::1~~Psicología aplicada::1~~Psicología infantil::1
2010,100 - Filosofía y psicología,AUTOR-EDITOR,RESTO DE LATAM,ALEMÁN,1,ESPAÑOL::1,"VAREA MALDONADO, GLORIA SUSANA::1",Educación. investigación. temas relacionados con la filosofía::1
2010,100 - Filosofía y psicología,AUTOR-EDITOR,RESTO DE LATAM,ESPAÑOL,14,ESPAÑOL::5~~INGLÉS::5~~MULTILINGÜE::2~~ALEMÁN::1~~PORTUGUÉS::1,"HAIME, DENISE::2~~BETANCOURT CENDALES, NATALY HAYDE::1~~BORDA DE BRAVO, MARIA XIMENA::1~~CACERES ESCALANTE, NESTOR::1~~DANIEL ANDRES, CICCONE::1",FILOSOFÍA Y PSICOLOGÍA::4~~Metafísica::3~~Educación. investigación. temas relacionados con la filosofía::1~~Filosofía crítica::1~~Género humano::1
2010,100 - Filosofía y psicología,AUTOR-EDITOR,RESTO DE LATAM,INGLÉS,4,ESPAÑOL::4,"HERNANDEZ RIOS, LUIS ALEJANDRO::1~~HOLGUIN MUNOZ, MARIA ESPERANZA::1~~MARTINEZ VILLARREAL, MARIA EUGENIA::1~~NIETO ROA, GUSTAVO::1",Psicología aplicada::2~~Metafísica::1~~Misticismo::1
2010,100 - Filosofía y psicología,AUTOR-EDITOR,RESTO DE LATAM,LENGUA NO DETERMINADA,1,MULTILINGÜE::1,"ANUFF VELASQUEZ, URIEL::1",Psicología sexual y psicología de los sexos::1
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,ESPAÑOL,1,PORTUGUÉS::1,EDITORA VOZES::1,
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,INGLÉS,4,PORTUGUÉS::4,EDITORA ROCA LTDA::2~~INSTITUTO DA CULTURA E DA BARBARIE::1~~THORNIX SISTEMAS E CONSULTORIA EXODUS EDITORA LTDA::1,
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,ITALIANO,1,PORTUGUÉS::1,INSTITUTO DA CULTURA E DA BARBARIE::1,
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,LATÍN,1,PORTUGUÉS::1,SWEDENBORG COMERCIO DE LIVROS E ARTES LTDA::1,
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,LENGUA NO DETERMINADA,4,LENGUA NO DETERMINADA::4,EDITORA ROCA LTDA::2~~EDITORA CENACULO UNIVERSAL LTDA-ME::1~~EDITORA CLARIDADE LTDA::1,
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,ALEMÁN,7,ESPAÑOL::6~~MULTILINGÜE::1,FONDO DE CULTURA ECONOMICA MEXICO::3~~EDITORIAL FONTAMARA::1~~EDITORIAL HERDER::1~~GRUPO PLANETA::1~~TUSQUETS EDITORES MEXICO::1,Filosofía::2~~Educación. investigación. temas relacionados con la filosofía::1~~Epistemología (Teoría del conocimiento)::1~~Género humano::1~~Sistemas. escuelas. puntos de vista de la psicología::1
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,CATALÁN,1,ESPAÑOL::1,PENGUIN RANDOM HOUSE::1,Psicología infantil::1
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,CHINO,1,ESPAÑOL::1,EDITORES MEXICANOS UNIDOS::1,Filosofía::1
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,ESPAÑOL,14,ESPAÑOL::8~~INGLÉS::3~~ITALIANO::1~~MULTILINGÜE::1~~PORTUGUÉS::1,"EDITORES MEXICANOS UNIDOS::2~~LOS LIBROS MAS PEQUENOS DEL MUNDO E.I.R.L.::2~~ACEVEDO MARIN, VERONICA::1~~ARQUETIPO GRUPO EDITORIAL::1~~CONDOR BLANCO EDICIONES::1",Educación. investigación. temas relacionados con la filosofía::2~~FILOSOFÍA Y PSICOLOGÍA::2~~Parapsicología y ocultismo::2~~Psicología aplicada::2~~Cambio::1
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,FRANCÉS,35,ESPAÑOL::27~~MULTILINGÜE::8,SANTILLANA EDICIONES GENERALES::8~~SIGLO XXI EDITORES::8~~EDITORIAL LECTORUM::3~~TUSQUETS EDITORES MEXICO::3~~CUATRO VIENTOS LTDA.::2,Filosofía::11~~Educación. investigación. temas relacionados con la filosofía::4~~Psicología::4~~Psicología aplicada::3~~Filosofía de Francia::2
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,GRIEGO,1,ESPAÑOL::1,UNIVERSITARIA S.A::1,Filosofía::1
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,INGLÉS,207,ESPAÑOL::205~~MULTILINGÜE::2,PANORAMA EDITORIAL::29~~CENGAGE LEARNING::28~~EDITORES MEXICANOS UNIDOS::22~~GRUPO PLANETA::22~~PENGUIN RANDOM HOUSE::12,Psicología aplicada::61~~Psicología::47~~Metafísica::12~~Procesos mentales e inteligencia::10~~Cambio::5
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,ITALIANO,19,ESPAÑOL::19,"SOCIEDAD DE SAN PABLO::12~~CUATRO VIENTOS LTDA.::1~~GALVEZ STECCANELLA, JAVIER ITALO ANTONIO EDUARDO::1~~GRUPO PLANETA::1~~JC SAEZ EDITOR SPA::1",Psicología::5~~FILOSOFÍA Y PSICOLOGÍA::3~~Psicología aplicada::3~~Educación. investigación. temas relacionados con la filosofía::1~~Epistemología (Teoría del conocimiento)::1
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,LATÍN,1,ESPAÑOL::1,LOS LIBROS DE HOMERO::1,Escuelas filosóficas específicas::1
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,LENGUA NO DETERMINADA,2,ESPAÑOL::2,MENDOZA RUIZ FORTINO RAMON::1~~UNIVERSITARIA S.A::1,Filosofía antigua. medieval. oriental::1~~Psicología aplicada::1
2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,PORTUGUÉS,6,ESPAÑOL::6,SANTILLANA EDICIONES GENERALES::3~~GRUPO PLANETA::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1~~PUBLICACIONES NUEVO EXTREMO::1,Psicología de la gente joven de doce a veinte años::2~~Género humano::1~~Psicología::1~~Psicología aplicada::1~~Psicología infantil::1
2010,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ALEMÁN,4,ESPAÑOL::4,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA::2~~CENTRO UNIVERSITARIO DOCTOR EMILIO CARDENAS::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1,FILOSOFÍA Y PSICOLOGÍA::2~~Educación. investigación. temas relacionados con la filosofía::1~~Humanismo y sistemas relacionados::1
2010,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ESPAÑOL,5,ESPAÑOL::4~~INGLÉS::1,UNIVERSIDAD CENTRAL DE VENEZUELA::2~~EDICIONES UNIVERSITARIAS VENEZOLANAS::1~~INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE OCCIDENTE::1~~UNIVERSIDAD METROPOLITANA::1,FILOSOFÍA Y PSICOLOGÍA::4~~Ética ocupacional::1
2010,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,FRANCÉS,3,MULTILINGÜE::2~~ESPAÑOL::1,UNIVERSIDAD NACIONAL DE COLOMBIA::2~~UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO::1,FILOSOFÍA Y PSICOLOGÍA::1~~Filosofía::1~~Filosofía crítica::1
2010,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,GRIEGO,1,GRIEGO::1,UNIVERSIDAD NACIONAL DE COLOMBIA::1,Lógica::1
2010,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,INGLÉS,1,ESPAÑOL::1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1,Ética (Filosofía moral)::1
2010,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ITALIANO,1,ESPAÑOL::1,EDICIONES UNIVERSITARIAS VENEZOLANAS::1,FILOSOFÍA Y PSICOLOGÍA::1
2010,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,LENGUA NO DETERMINADA,1,ESPAÑOL::1,UNIVERSIDAD ANTONIO RUIZ DE MONTOYA::1,FILOSOFÍA Y PSICOLOGÍA::1
2010,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,ALEMÁN,1,PORTUGUÉS::1,INSTITUTO SOCIAL MICAEL::1,
2010,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,ESPAÑOL,4,PORTUGUÉS::4,"AGEAC - ASSOCIACAO GNOSTICA DE ESTUDOS ANTROPOLOGICOS, CULTURAIS E CIENTIFICOS::2~~IGREJA GNOSTICA DO BRASIL::2",
2010,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,INGLÉS,5,PORTUGUÉS::5,"ASSOCIACAO PALAS ATHENA DO BRASIL::2~~ASSOCIACAO INTERNACIONAL DE ESCOLAS CRISTAS - BRASIL::1~~THEBA BOOK COMERCIAL, ASSESSORIA E CONSULTORIA SOCIAL LTDA::1~~UNIAO BRASILEIRA DE EDUCACAO E ASSISTENCIA::1",
2010,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,LENGUA NO DETERMINADA,2,LENGUA NO DETERMINADA::2,ASSOCIACAO MISSAO ESPERANCA - AME::1~~ASSOCIACAO NACIONAL DE YOGA INTEGRAL::1,
2010,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ALEMÁN,2,ESPAÑOL::2,INSTITUTO DE ESTUDIOS DE LA SOCIEDAD::2,Filosofía antigua. medieval. oriental::2
2010,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ESPAÑOL,1,INGLÉS::1,FUNDACION PARA LA RECONCILIACION::1,Ética política::1
2010,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,FRANCÉS,12,ESPAÑOL::12,CUADERNOS DE LA ESCUELA SAN JUAN::8~~ASOCIACION SANTO TOMAS DE AQUINO::2~~ASESORIA E INVERSIONES F.A.R. LIMITADA::1~~ASOCIACION FRATERNIDAD BLANCA UNIVERSAL::1,Filosofía::4~~Metafísica::3~~Ética (Filosofía moral)::2~~Psicología::1~~Voluntad (Volición)::1
2010,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,INGLÉS,10,ESPAÑOL::10,ASOCIACION SANKIRTAN::4~~ASOCIACION EL BOSQUE DE KIRPAL::2~~EMPRESAS RUZ::1~~FUNDACION CAMINO A LA FELICIDAD::1~~FUNDACION TELETON MEXICO::1,Metafísica::3~~FILOSOFÍA Y PSICOLOGÍA::2~~Misticismo::1~~Psicología::1~~Psicología aplicada::1
2010,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,JAPONÉS,1,ESPAÑOL::1,ASOCIACION PERUANA DE LA SOKA GAKKAI INTERNACIONAL::1,FILOSOFÍA Y PSICOLOGÍA::1
2010,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,LENGUA NO DETERMINADA,2,ESPAÑOL::2,ASOCIACION FORO DEL CAMPO LACANIANO DE MEDELLIN::2,Otros sistemas y doctrinas::1~~Psicología::1
2010,100 - Filosofía y psicología,OTROS,BRASIL,INGLÉS,1,PORTUGUÉS::1,SERVIDORES DA LUZ EDITORA GRAFICA LTDA-ME::1,
2010,100 - Filosofía y psicología,TODOS,BRASIL,ALEMÁN,1,PORTUGUÉS::1,INSTITUTO SOCIAL MICAEL::1,
2010,100 - Filosofía y psicología,TODOS,BRASIL,ESPAÑOL,5,PORTUGUÉS::5,"AGEAC - ASSOCIACAO GNOSTICA DE ESTUDOS ANTROPOLOGICOS, CULTURAIS E CIENTIFICOS::2~~IGREJA GNOSTICA DO BRASIL::2~~EDITORA VOZES::1",
2010,100 - Filosofía y psicología,TODOS,BRASIL,INGLÉS,10,PORTUGUÉS::10,ASSOCIACAO PALAS ATHENA DO BRASIL::2~~EDITORA ROCA LTDA::2~~ASSOCIACAO INTERNACIONAL DE ESCOLAS CRISTAS - BRASIL::1~~INSTITUTO DA CULTURA E DA BARBARIE::1~~SERVIDORES DA LUZ EDITORA GRAFICA LTDA-ME::1,
2010,100 - Filosofía y psicología,TODOS,BRASIL,ITALIANO,1,PORTUGUÉS::1,INSTITUTO DA CULTURA E DA BARBARIE::1,
2010,100 - Filosofía y psicología,TODOS,BRASIL,LATÍN,1,PORTUGUÉS::1,SWEDENBORG COMERCIO DE LIVROS E ARTES LTDA::1,
2010,100 - Filosofía y psicología,TODOS,BRASIL,LENGUA NO DETERMINADA,6,LENGUA NO DETERMINADA::6,EDITORA ROCA LTDA::2~~ASSOCIACAO MISSAO ESPERANCA - AME::1~~ASSOCIACAO NACIONAL DE YOGA INTEGRAL::1~~EDITORA CENACULO UNIVERSAL LTDA-ME::1~~EDITORA CLARIDADE LTDA::1,
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,ALEMÁN,14,ESPAÑOL::13~~MULTILINGÜE::1,FONDO DE CULTURA ECONOMICA MEXICO::3~~FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA::2~~INSTITUTO DE ESTUDIOS DE LA SOCIEDAD::2~~CENTRO UNIVERSITARIO DOCTOR EMILIO CARDENAS::1~~EDITORIAL FONTAMARA::1,Educación. investigación. temas relacionados con la filosofía::3~~FILOSOFÍA Y PSICOLOGÍA::2~~Filosofía::2~~Filosofía antigua. medieval. oriental::2~~Epistemología (Teoría del conocimiento)::1
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,CATALÁN,1,ESPAÑOL::1,PENGUIN RANDOM HOUSE::1,Psicología infantil::1
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,CHINO,1,ESPAÑOL::1,EDITORES MEXICANOS UNIDOS::1,Filosofía::1
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,ESPAÑOL,34,ESPAÑOL::17~~INGLÉS::10~~MULTILINGÜE::3~~PORTUGUÉS::2~~ALEMÁN::1,"EDITORES MEXICANOS UNIDOS::2~~HAIME, DENISE::2~~LOS LIBROS MAS PEQUENOS DEL MUNDO E.I.R.L.::2~~UNIVERSIDAD CENTRAL DE VENEZUELA::2~~ACEVEDO MARIN, VERONICA::1",FILOSOFÍA Y PSICOLOGÍA::10~~Educación. investigación. temas relacionados con la filosofía::3~~Metafísica::3~~Orígenes y destino de las almas individuales::2~~Parapsicología y ocultismo::2
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,FRANCÉS,50,ESPAÑOL::40~~MULTILINGÜE::10,CUADERNOS DE LA ESCUELA SAN JUAN::8~~SANTILLANA EDICIONES GENERALES::8~~SIGLO XXI EDITORES::8~~EDITORIAL LECTORUM::3~~TUSQUETS EDITORES MEXICO::3,Filosofía::16~~Psicología::5~~Educación. investigación. temas relacionados con la filosofía::4~~Metafísica::3~~Psicología aplicada::3
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,GRIEGO,2,ESPAÑOL::1~~GRIEGO::1,UNIVERSIDAD NACIONAL DE COLOMBIA::1~~UNIVERSITARIA S.A::1,Filosofía::1~~Lógica::1
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,INGLÉS,222,ESPAÑOL::220~~MULTILINGÜE::2,PANORAMA EDITORIAL::29~~CENGAGE LEARNING::28~~EDITORES MEXICANOS UNIDOS::22~~GRUPO PLANETA::22~~PENGUIN RANDOM HOUSE::12,Psicología aplicada::64~~Psicología::48~~Metafísica::16~~Procesos mentales e inteligencia::10~~FILOSOFÍA Y PSICOLOGÍA::6
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,ITALIANO,20,ESPAÑOL::20,"SOCIEDAD DE SAN PABLO::12~~CUATRO VIENTOS LTDA.::1~~EDICIONES UNIVERSITARIAS VENEZOLANAS::1~~GALVEZ STECCANELLA, JAVIER ITALO ANTONIO EDUARDO::1~~GRUPO PLANETA::1",Psicología::5~~FILOSOFÍA Y PSICOLOGÍA::4~~Psicología aplicada::3~~Educación. investigación. temas relacionados con la filosofía::1~~Epistemología (Teoría del conocimiento)::1
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,LATÍN,1,ESPAÑOL::1,LOS LIBROS DE HOMERO::1,Escuelas filosóficas específicas::1
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,LENGUA NO DETERMINADA,6,ESPAÑOL::5~~MULTILINGÜE::1,"ASOCIACION FORO DEL CAMPO LACANIANO DE MEDELLIN::2~~ANUFF VELASQUEZ, URIEL::1~~MENDOZA RUIZ FORTINO RAMON::1~~UNIVERSIDAD ANTONIO RUIZ DE MONTOYA::1~~UNIVERSITARIA S.A::1",FILOSOFÍA Y PSICOLOGÍA::1~~Filosofía antigua. medieval. oriental::1~~Otros sistemas y doctrinas::1~~Psicología::1~~Psicología aplicada::1
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,PORTUGUÉS,6,ESPAÑOL::6,SANTILLANA EDICIONES GENERALES::3~~GRUPO PLANETA::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1~~PUBLICACIONES NUEVO EXTREMO::1,Psicología de la gente joven de doce a veinte años::2~~Género humano::1~~Psicología::1~~Psicología aplicada::1~~Psicología infantil::1
2010,200 - Religión,AMBAS,BRASIL,ALEMÁN,11,PORTUGUÉS::11,CENTRO DE ESTUDOS VIDA E CONSCIENCIA E EDITORA LTDA::5~~EDITORA ACADEMIA CRISTA LTDA::3~~EDITORA EVANGELICA ESPERANCA::3,
2010,200 - Religión,AMBAS,BRASIL,ESPAÑOL,18,PORTUGUÉS::17~~HÚNGARO::1,BV FILMS EDITORA LTDA::4~~EDITORA ISIS LTDA::3~~GRAN SOL EDITORA LTDA::3~~CONSELHO ESPIRITA INTERNACIONAL::2~~EDITORA CULTURA DO REINO LTDA-ME::2,
2010,200 - Religión,AMBAS,BRASIL,FRANCÉS,38,RUSO::20~~ESPAÑOL::7~~PORTUGUÉS::6~~INGLÉS::3~~GEORGIANO::1,CONSELHO ESPIRITA INTERNACIONAL::32~~COMPANHIA EDITORA NACIONAL::2~~CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.::1~~EDITORA PINUS LTDA::1~~LECTORIUM ROSICRUCIANUM::1,
2010,200 - Religión,AMBAS,BRASIL,GRIEGO,2,PORTUGUÉS::2,CONSELHO ESPIRITA INTERNACIONAL::1~~MOSTEIRO DA SANTA CRUZ::1,
2010,200 - Religión,AMBAS,BRASIL,HEBREO,6,PORTUGUÉS::6,EDITORA E LIVRARIA SEFER LTDA::6,
2010,200 - Religión,AMBAS,BRASIL,INGLÉS,192,PORTUGUÉS::191~~MULTILINGÜE::1,BV FILMS EDITORA LTDA::33~~ASSOCIACAO TORRE DE VIGIA DE BIBLIAS E TRATADOS::28~~GRACA ARTES GRAFICAS E EDITORA LTDA::20~~TEMPO DE COLHEITA EDITORA LTDA::12~~BELLO COMERCIO E REPRESENTACOES LTDA-ME::11,
2010,200 - Religión,AMBAS,BRASIL,ITALIANO,3,PORTUGUÉS::3,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.::1~~EDICOES LOGOS LTDA::1~~PALAVRA & PRECE EDITORA LTDA::1,
2010,200 - Religión,AMBAS,BRASIL,JAPONÉS,29,PORTUGUÉS::29,SEICHO-NO-IE DO BRASIL::28~~LUX ORIENS EDITORA LTDA::1,
2010,200 - Religión,AMBAS,BRASIL,LENGUA NO DETERMINADA,30,LENGUA NO DETERMINADA::30,CONSELHO ESPIRITA INTERNACIONAL::5~~SHEDD PUBLICACOES LTDA - ME::4~~EXPRESSAO POPULAR::3~~BELLO COMERCIO E REPRESENTACOES LTDA-ME::2~~CONCORDIA EDITORA LTDA::2,
