PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,EDITORIAL,CANTIDAD
Brasil,2021,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,251
Brasil,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,264
Brasil,2021,200 - Religión,EDITORIAL COMERCIAL,OTROS,461
Brasil,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,237
Brasil,2021,400  - Lenguas,EDITORIAL COMERCIAL,OTROS,9
Brasil,2021,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,20
Brasil,2021,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,128
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,102
Brasil,2021,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,1447
Brasil,2021,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,127
Brasil,2022,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,298
Brasil,2022,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,263
Brasil,2022,200 - Religión,EDITORIAL COMERCIAL,OTROS,423
Brasil,2022,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,209
Brasil,2022,400  - Lenguas,EDITORIAL COMERCIAL,OTROS,5
Brasil,2022,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,18
Brasil,2022,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,112
Brasil,2022,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,109
Brasil,2022,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,1054
Brasil,2022,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,97
Brasil,2023,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,367
Brasil,2023,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,281
Brasil,2023,200 - Religión,EDITORIAL COMERCIAL,OTROS,437
Brasil,2023,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,250
Brasil,2023,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,2
Brasil,2023,400  - Lenguas,EDITORIAL COMERCIAL,OTROS,5
Brasil,2023,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,14
Brasil,2023,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,102
Brasil,2023,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,131
Brasil,2023,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,1354
Brasil,2023,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,99
Brasil,2024,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,607
Brasil,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,287
Brasil,2024,200 - Religión,EDITORIAL COMERCIAL,OTROS,360
Brasil,2024,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,242
Brasil,2024,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,2
Brasil,2024,400  - Lenguas,EDITORIAL COMERCIAL,OTROS,8
Brasil,2024,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,13
Brasil,2024,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,90
Brasil,2024,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,86
Brasil,2024,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,1169
Brasil,2024,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,78
Brasil,2025,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,85
Brasil,2025,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,187
Brasil,2025,200 - Religión,EDITORIAL COMERCIAL,OTROS,980
Brasil,2025,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,231
Brasil,2025,400  - Lenguas,EDITORIAL COMERCIAL,OTROS,7
Brasil,2025,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,10
Brasil,2025,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,91
Brasil,2025,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,173
Brasil,2025,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,1310
Brasil,2025,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,104
Chile,2010,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,2
Chile,2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,2
Chile,2010,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,7
Chile,2010,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,32
Chile,2010,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,4
Chile,2011,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,3
Chile,2011,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Chile,2011,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,37
Chile,2011,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,1
Chile,2012,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,6
Chile,2012,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,2
Chile,2012,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,21
Chile,2012,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,2
Chile,2013,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,3
Chile,2013,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,3
Chile,2013,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,2
Chile,2013,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,41
Chile,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,3
Chile,2014,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,5
Chile,2014,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,3
Chile,2014,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,3
Chile,2014,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,44
Chile,2015,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,6
Chile,2015,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,4
Chile,2015,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,2
Chile,2015,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,44
Chile,2015,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,7
Chile,2016,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,4
Chile,2016,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,5
Chile,2016,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Chile,2016,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,70
Chile,2016,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,6
Chile,2017,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,11
Chile,2017,200 - Religión,EDITORIAL COMERCIAL,OTROS,7
Chile,2017,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,3
Chile,2017,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,2
Chile,2017,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,4
Chile,2017,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Chile,2017,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,84
Chile,2017,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,4
Chile,2018,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,13
Chile,2018,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,9
Chile,2018,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,124
Chile,2019,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,3
Chile,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,28
Chile,2020,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,11
Chile,2020,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,7
Chile,2020,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,2
Chile,2020,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,2
Chile,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,101
Chile,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,13
Chile,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,8
Chile,2021,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,2
Chile,2021,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Chile,2021,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Chile,2021,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,85
Chile,2021,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,2
Chile,2022,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,5
Chile,2022,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,5
Chile,2022,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,9
Chile,2022,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Chile,2022,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,121
Chile,2022,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,4
Chile,2023,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,5
Chile,2023,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,13
Chile,2023,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,4
Chile,2023,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Chile,2023,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,110
Chile,2023,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,7
Chile,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,16
Chile,2024,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,4
Chile,2024,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Chile,2024,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,113
Chile,2024,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,OTROS,1
Chile,2024,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,3
Chile,2025,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,3
Chile,2025,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,18
Chile,2025,200 - Religión,EDITORIAL COMERCIAL,OTROS,2
Chile,2025,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,6
Chile,2025,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,4
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Chile,2025,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,113
Chile,2025,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,OTROS,3
Colombia,2010,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,3
Colombia,2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,2
Colombia,2010,200 - Religión,EDITORIAL COMERCIAL,OTROS,13
Colombia,2010,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,10
Colombia,2010,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,4
Colombia,2010,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,6
Colombia,2010,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,27
Colombia,2010,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,2
Colombia,2011,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,3
Colombia,2011,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,2
Colombia,2011,200 - Religión,EDITORIAL COMERCIAL,OTROS,6
Colombia,2011,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,10
Colombia,2011,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,1
Colombia,2011,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,8
Colombia,2011,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,49
Colombia,2011,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,3
Colombia,2012,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,2
Colombia,2012,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,1
Colombia,2012,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,OTROS,2
Colombia,2012,200 - Religión,EDITORIAL COMERCIAL,OTROS,14
Colombia,2012,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,17
Colombia,2012,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,4
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,7
Colombia,2012,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,84
Colombia,2012,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,1
Colombia,2013,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,4
Colombia,2013,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,17
Colombia,2013,200 - Religión,EDITORIAL COMERCIAL,OTROS,17
Colombia,2013,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,12
Colombia,2013,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,8
Colombia,2013,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,2
Colombia,2013,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,9
Colombia,2013,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Colombia,2013,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,116
Colombia,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,3
Colombia,2013,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,OTROS,1
Colombia,2014,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,5
Colombia,2014,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,15
Colombia,2014,200 - Religión,EDITORIAL COMERCIAL,OTROS,16
Colombia,2014,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,18
Colombia,2014,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,4
Colombia,2014,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,18
Colombia,2014,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Colombia,2014,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,131
Colombia,2014,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,5
Colombia,2015,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,3
Colombia,2015,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,21
Colombia,2015,200 - Religión,EDITORIAL COMERCIAL,OTROS,18
Colombia,2015,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,4
Colombia,2015,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,10
Colombia,2015,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,1
Colombia,2015,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,26
Colombia,2015,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Colombia,2015,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Colombia,2015,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,114
Colombia,2015,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,9
Colombia,2016,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,11
Colombia,2016,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,22
Colombia,2016,200 - Religión,EDITORIAL COMERCIAL,OTROS,23
Colombia,2016,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,22
Colombia,2016,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,7
Colombia,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,4
Colombia,2016,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,11
Colombia,2016,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,1
Colombia,2016,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,145
Colombia,2016,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,8
Colombia,2017,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,3
Colombia,2017,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,31
Colombia,2017,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,OTROS,8
Colombia,2017,200 - Religión,EDITORIAL COMERCIAL,OTROS,7
Colombia,2017,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,27
Colombia,2017,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,20
Colombia,2017,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,8
Colombia,2017,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,12
Colombia,2017,600 - Tecnología (Ciencias aplicadas),EDITORIAL UNIVERSITARIA,OTROS,1
Colombia,2017,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,170
Colombia,2017,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,OTROS,3
Colombia,2017,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,6
Colombia,2018,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,6
Colombia,2018,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,13
Colombia,2018,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,OTROS,4
Colombia,2018,200 - Religión,EDITORIAL COMERCIAL,OTROS,6
Colombia,2018,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,20
Colombia,2018,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,18
Colombia,2018,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,3
Colombia,2018,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,1
Colombia,2018,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,117
Colombia,2018,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,1
Colombia,2019,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,6
Colombia,2019,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,14
Colombia,2019,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,OTROS,2
Colombia,2019,200 - Religión,EDITORIAL COMERCIAL,OTROS,19
Colombia,2019,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,21
Colombia,2019,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,10
Colombia,2019,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,2
Colombia,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,3
Colombia,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,178
Colombia,2019,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,OTROS,1
Colombia,2019,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,7
Colombia,2020,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,2
Colombia,2020,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,13
Colombia,2020,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,OTROS,5
Colombia,2020,200 - Religión,EDITORIAL COMERCIAL,OTROS,1
Colombia,2020,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,17
Colombia,2020,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,5
Colombia,2020,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,1
Colombia,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,151
Colombia,2020,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,6
Colombia,2020,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,OTROS,1
Colombia,2021,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,8
Colombia,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,11
Colombia,2021,200 - Religión,EDITORIAL COMERCIAL,OTROS,10
Colombia,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,24
Colombia,2021,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,8
Colombia,2021,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,3
Colombia,2021,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,3
Colombia,2021,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,151
Colombia,2021,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,6
Colombia,2022,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,7
Colombia,2022,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,16
Colombia,2022,200 - Religión,EDITORIAL COMERCIAL,OTROS,9
Colombia,2022,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,15
Colombia,2022,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,21
Colombia,2022,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,1
Colombia,2022,600 - Tecnología (Ciencias aplicadas),EDITORIAL UNIVERSITARIA,OTROS,1
Colombia,2022,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,182
Colombia,2022,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,OTROS,1
Colombia,2023,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,18
Colombia,2023,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,24
Colombia,2023,200 - Religión,EDITORIAL COMERCIAL,OTROS,6
Colombia,2023,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,19
Colombia,2023,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,6
Colombia,2023,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,1
Colombia,2023,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,5
Colombia,2023,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,136
Colombia,2024,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,39
Colombia,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,30
Colombia,2024,200 - Religión,EDITORIAL COMERCIAL,OTROS,10
Colombia,2024,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,23
Colombia,2024,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,1
Colombia,2024,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,5
Colombia,2024,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,5
Colombia,2024,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,166
Colombia,2024,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,1
Colombia,2025,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,17
Colombia,2025,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,28
Colombia,2025,200 - Religión,EDITORIAL COMERCIAL,OTROS,7
Colombia,2025,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,24
Colombia,2025,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,11
Colombia,2025,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,3
Colombia,2025,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,116
Colombia,2025,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,OTROS,1
Colombia,2025,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,1
Costa Rica,2013,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,1
Costa Rica,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,1
Cuba,2014,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,3
Cuba,2020,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,2
Cuba,2021,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,1
Cuba,2022,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,2
Cuba,2023,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,2
Cuba,2024,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,4
Cuba,2025,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,2
Guatemala,2022,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,1
México,2010,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,10
México,2010,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,97
México,2010,200 - Religión,EDITORIAL COMERCIAL,OTROS,18
México,2010,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,68
México,2010,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,16
México,2010,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,39
México,2010,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,OTROS,1
México,2010,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,58
México,2010,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,3
México,2010,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,OTROS,16
México,2010,800 - Literatura y retórica,EDITORIAL COMERCIAL,OTROS,216
México,2010,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,OTROS,7
México,2010,900 - Geografía e historia,EDITORIAL COMERCIAL,OTROS,27
México,2010,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,OTROS,2
México,2011,0 - Generalidades,EDITORIAL COMERCIAL,OTROS,19
México,2011,100 - Filosofía y psicología,EDITORIAL COMERCIAL,OTROS,100
México,2011,200 - Religión,EDITORIAL COMERCIAL,OTROS,20
México,2011,300 - Ciencias sociales,EDITORIAL COMERCIAL,OTROS,89
México,2011,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,OTROS,13
México,2011,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,OTROS,26
México,2011,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,OTROS,97
