PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,IDIOMA_ORIGEN_ST,IDIOMA_DESTINO_ST,EDITORIAL,CANTIDAD
Brasil,2011,800 - Literatura y retórica,AMBAS,Español,Portugués,COSAC & NAIFY EDICOES LTDA,12
Brasil,2011,800 - Literatura y retórica,AMBAS,Español,Portugués,GRUPO PLANETA,8
Brasil,2011,800 - Literatura y retórica,AMBAS,Español,Portugués,SISAL EDITORA LTDA,10
Brasil,2011,800 - Literatura y retórica,AMBAS,Español,Portugués,VERGARA & RIBA EDITORAS S.A.,20
Brasil,2011,800 - Literatura y retórica,AMBAS,Portugués,Español,CENTRO DIFUSOR DE CULTURA LTDA,19
Brasil,2011,800 - Literatura y retórica,AMBAS,Portugués,Español,CONSELHO ESPIRITA INTERNACIONAL,11
Brasil,2011,800 - Literatura y retórica,AMBAS,Portugués,Español,ELEMENTAR PUBLICACOES E EDITORA LTDA-ME,2
Brasil,2011,800 - Literatura y retórica,AMBAS,Portugués,Español,PHOTOS EDITORA GRAFICA LTDA-ME,4
Brasil,2011,800 - Literatura y retórica,AMBAS,Portugués,Español,ZOOM EDITORA EDUCACIONAL LTDA,7
Brasil,2011,800 - Literatura y retórica,AUTOR-EDITOR,Español,Portugués,HERBARIO BARBOSA RODRIGUES,1
Brasil,2011,800 - Literatura y retórica,AUTOR-EDITOR,Portugués,Español,BENEDITO CESAR SILVA,1
Brasil,2011,800 - Literatura y retórica,EDITORIAL COMERCIAL,Español,Portugués,CIRANDA CULTURAL,9
Brasil,2011,800 - Literatura y retórica,EDITORIAL COMERCIAL,Español,Portugués,COSAC & NAIFY EDICOES LTDA,12
Brasil,2011,800 - Literatura y retórica,EDITORIAL COMERCIAL,Español,Portugués,GRUPO PLANETA,8
Brasil,2011,800 - Literatura y retórica,EDITORIAL COMERCIAL,Español,Portugués,SISAL EDITORA LTDA,10
Brasil,2011,800 - Literatura y retórica,EDITORIAL COMERCIAL,Español,Portugués,VERGARA & RIBA EDITORAS S.A.,20
Brasil,2011,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,CENTRO DIFUSOR DE CULTURA LTDA,19
Brasil,2011,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,CONSELHO ESPIRITA INTERNACIONAL,11
Brasil,2011,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,ELEMENTAR PUBLICACOES E EDITORA LTDA-ME,2
Brasil,2011,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,PHOTOS EDITORA GRAFICA LTDA-ME,4
Brasil,2011,800 - Literatura y retórica,EDITORIAL COMERCIAL,Portugués,Español,ZOOM EDITORA EDUCACIONAL LTDA,7
Brasil,2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,Español,Portugués,UNIVERSIDADE FEDERAL DE MINAS GERAIS,2
Brasil,2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,"AGEAC - ASSOCIACAO GNOSTICA DE ESTUDOS ANTROPOLOGICOS, CULTURAIS E CIENTIFICOS",1
Brasil,2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,ASSOCIACAO BRASILEIRA DE NORMAS TECNICAS,2
Brasil,2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,ASSOCIACAO NOBREGA DE EDUCACAO E ASSISTENCIA SOCIAL - ANEAS,1
Brasil,2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,C SS R CONGREGACAO DO SANTISSIMO REDENTOR,2
Brasil,2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,CATOLICAS PELO DIREITO DE DECIDIR,1
Brasil,2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ARTPOP ACADEMIA DE ARTES DE CABO FRIO,1
Brasil,2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ASSOCIACAO INTERNACIONAL DE ESCRITORES E ARTISTAS,1
Brasil,2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ASSOCIACAO PINACOTECA ARTE  E CULTURA - APAC,1
Brasil,2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,COMPANHIA MELHORAMENTOS DE SAO PAULO,1
Brasil,2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ESCOLA DE EDUCACAO TEOLOGICA DAS ASSEMBLEIAS DE DEUS,2
Brasil,2011,800 - Literatura y retórica,OTROS,Español,Portugués,GRAFICA EDITORA STAMPPA LTDA,1
Brasil,2011,800 - Literatura y retórica,TODOS,Español,Portugués,CIRANDA CULTURAL,9
Brasil,2011,800 - Literatura y retórica,TODOS,Español,Portugués,COSAC & NAIFY EDICOES LTDA,12
Brasil,2011,800 - Literatura y retórica,TODOS,Español,Portugués,GRUPO PLANETA,8
Brasil,2011,800 - Literatura y retórica,TODOS,Español,Portugués,SISAL EDITORA LTDA,10
Brasil,2011,800 - Literatura y retórica,TODOS,Español,Portugués,VERGARA & RIBA EDITORAS S.A.,20
Brasil,2011,800 - Literatura y retórica,TODOS,Portugués,Español,CENTRO DIFUSOR DE CULTURA LTDA,19
Brasil,2011,800 - Literatura y retórica,TODOS,Portugués,Español,CONSELHO ESPIRITA INTERNACIONAL,11
Brasil,2011,800 - Literatura y retórica,TODOS,Portugués,Español,ELEMENTAR PUBLICACOES E EDITORA LTDA-ME,2
Brasil,2011,800 - Literatura y retórica,TODOS,Portugués,Español,PHOTOS EDITORA GRAFICA LTDA-ME,4
Brasil,2011,800 - Literatura y retórica,TODOS,Portugués,Español,ZOOM EDITORA EDUCACIONAL LTDA,7
Brasil,2011,SIN IDENTIFICAR,AMBAS,Español,Portugués,EDITORA SCHWARCZ,11
Brasil,2011,SIN IDENTIFICAR,AMBAS,Español,Portugués,GRUPO PLANETA,24
Brasil,2011,SIN IDENTIFICAR,AMBAS,Español,Portugués,LIBRIS EDITORA LTDA.,8
Brasil,2011,SIN IDENTIFICAR,AMBAS,Español,Portugués,PIA SOCIEDADE FILHAS DE SAO PAULO,7
Brasil,2011,SIN IDENTIFICAR,AMBAS,Español,Portugués,VERGARA & RIBA EDITORAS S.A.,15
Brasil,2011,SIN IDENTIFICAR,AMBAS,Portugués,Español,CALLIS EDITORA LTDA,4
Brasil,2011,SIN IDENTIFICAR,AMBAS,Portugués,Español,EDITORA GLOBO S/A,2
Brasil,2011,SIN IDENTIFICAR,AMBAS,Portugués,Español,EDITORA GUANABARA KOOGAN,1
Brasil,2011,SIN IDENTIFICAR,AMBAS,Portugués,Español,LEYMARIE EDITORA,1
Brasil,2011,SIN IDENTIFICAR,AMBAS,Portugués,Español,NOVO SECULO EDITORA,1
Brasil,2011,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Español,Portugués,EDITORA SCHWARCZ,11
Brasil,2011,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Español,Portugués,GRUPO PLANETA,24
Brasil,2011,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Español,Portugués,LIBRIS EDITORA LTDA.,8
Brasil,2011,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Español,Portugués,PIA SOCIEDADE FILHAS DE SAO PAULO,7
Brasil,2011,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Español,Portugués,VERGARA & RIBA EDITORAS S.A.,15
Brasil,2011,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Portugués,Español,CALLIS EDITORA LTDA,4
Brasil,2011,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Portugués,Español,EDITORA GLOBO S/A,2
Brasil,2011,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Portugués,Español,EDITORA GUANABARA KOOGAN,1
Brasil,2011,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Portugués,Español,LEYMARIE EDITORA,1
Brasil,2011,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Portugués,Español,NOVO SECULO EDITORA,1
Brasil,2011,SIN IDENTIFICAR,EDITORIAL UNIVERSITARIA,Español,Portugués,UNIVERSIDADE FEDERAL DE UBERLANDIA,1
Brasil,2011,SIN IDENTIFICAR,EDITORIAL UNIVERSITARIA,Portugués,Español,UNIVERSIDADE ESTADUAL DE CAMPINAS,1
Brasil,2011,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,ASSOCIACAO PINACOTECA ARTE  E CULTURA - APAC,1
Brasil,2011,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,ESCOLAS PROFISSIONAIS SALESIANAS,26
Brasil,2011,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,FUNDACAO DE ESTUDOS E PESQUISAS AGRICOLAS E FLORESTAIS,2
Brasil,2011,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,FUNDACAO OSWALDO CRUZ,1
Brasil,2011,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,INSTITUTO POBRES SERVOS DA DIVINA PROVIDENCIA,1
Brasil,2011,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ICLEI-BRASIL,1
Brasil,2011,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,INSTITUTO FLORESTA TROPICAL - IFT,1
Brasil,2011,SIN IDENTIFICAR,ENTIDAD PÚBLICA,Español,Portugués,CONSELHO FEDERAL DE FARMACIA,1
Brasil,2011,SIN IDENTIFICAR,OTROS,Español,Portugués,DAN GALERIA COMERCIO DE LIVROS E QUADROS LTDA,1
Brasil,2011,SIN IDENTIFICAR,TODOS,Español,Portugués,EDITORA SCHWARCZ,11
Brasil,2011,SIN IDENTIFICAR,TODOS,Español,Portugués,ESCOLAS PROFISSIONAIS SALESIANAS,26
Brasil,2011,SIN IDENTIFICAR,TODOS,Español,Portugués,GRUPO PLANETA,24
Brasil,2011,SIN IDENTIFICAR,TODOS,Español,Portugués,LIBRIS EDITORA LTDA.,8
Brasil,2011,SIN IDENTIFICAR,TODOS,Español,Portugués,VERGARA & RIBA EDITORAS S.A.,15
Brasil,2011,SIN IDENTIFICAR,TODOS,Portugués,Español,CALLIS EDITORA LTDA,4
Brasil,2011,SIN IDENTIFICAR,TODOS,Portugués,Español,EDITORA GLOBO S/A,2
Brasil,2011,SIN IDENTIFICAR,TODOS,Portugués,Español,EDITORA GUANABARA KOOGAN,1
Brasil,2011,SIN IDENTIFICAR,TODOS,Portugués,Español,ICLEI-BRASIL,1
Brasil,2011,SIN IDENTIFICAR,TODOS,Portugués,Español,INSTITUTO FLORESTA TROPICAL - IFT,1
Brasil,2011,TODOS,AMBAS,Español,Portugués,COSAC & NAIFY EDICOES LTDA,29
Brasil,2011,TODOS,AMBAS,Español,Portugués,GRUPO PLANETA,56
Brasil,2011,TODOS,AMBAS,Español,Portugués,INNOVANT EDITORA LTDA,30
Brasil,2011,TODOS,AMBAS,Español,Portugués,LIBRIS EDITORA LTDA.,35
Brasil,2011,TODOS,AMBAS,Español,Portugués,VERGARA & RIBA EDITORAS S.A.,54
Brasil,2011,TODOS,AMBAS,Portugués,Español,CENTRO DIFUSOR DE CULTURA LTDA,87
Brasil,2011,TODOS,AMBAS,Portugués,Español,CONSELHO ESPIRITA INTERNACIONAL,24
Brasil,2011,TODOS,AMBAS,Portugués,Español,ELEMENTAR PUBLICACOES E EDITORA LTDA-ME,5
Brasil,2011,TODOS,AMBAS,Portugués,Español,IGREJA CRISTA EVANGELICA DO BRASIL,10
Brasil,2011,TODOS,AMBAS,Portugués,Español,ZOOM EDITORA EDUCACIONAL LTDA,14
Brasil,2011,TODOS,AUTOR-EDITOR,Español,Portugués,ASSOCIACAO NACIONAL DOS MAGISTRADOS DA JUSTICA DO TRABALHO,2
Brasil,2011,TODOS,AUTOR-EDITOR,Español,Portugués,HERBARIO BARBOSA RODRIGUES,2
Brasil,2011,TODOS,AUTOR-EDITOR,Español,Portugués,WILSON CESAR MINELLI ME,1
Brasil,2011,TODOS,AUTOR-EDITOR,Portugués,Español,BENEDITO CESAR SILVA,1
Brasil,2011,TODOS,AUTOR-EDITOR,Portugués,Español,JOSIVAN RODRIGUES DOS SANTOS,1
Brasil,2011,TODOS,AUTOR-EDITOR,Portugués,Español,UBALDO MARQUES PORTO FILHO,1
Brasil,2011,TODOS,EDITORIAL COMERCIAL,Español,Portugués,COSAC & NAIFY EDICOES LTDA,29
Brasil,2011,TODOS,EDITORIAL COMERCIAL,Español,Portugués,GRUPO PLANETA,56
Brasil,2011,TODOS,EDITORIAL COMERCIAL,Español,Portugués,INNOVANT EDITORA LTDA,30
Brasil,2011,TODOS,EDITORIAL COMERCIAL,Español,Portugués,LIBRIS EDITORA LTDA.,35
Brasil,2011,TODOS,EDITORIAL COMERCIAL,Español,Portugués,VERGARA & RIBA EDITORAS S.A.,54
Brasil,2011,TODOS,EDITORIAL COMERCIAL,Portugués,Español,CENTRO DIFUSOR DE CULTURA LTDA,87
Brasil,2011,TODOS,EDITORIAL COMERCIAL,Portugués,Español,CONSELHO ESPIRITA INTERNACIONAL,24
Brasil,2011,TODOS,EDITORIAL COMERCIAL,Portugués,Español,ELEMENTAR PUBLICACOES E EDITORA LTDA-ME,5
Brasil,2011,TODOS,EDITORIAL COMERCIAL,Portugués,Español,IGREJA CRISTA EVANGELICA DO BRASIL,10
Brasil,2011,TODOS,EDITORIAL COMERCIAL,Portugués,Español,ZOOM EDITORA EDUCACIONAL LTDA,14
Brasil,2011,TODOS,EDITORIAL UNIVERSITARIA,Español,Portugués,FUNDACAO UNIVERSIDADE DE CAXIAS DO SUL,1
Brasil,2011,TODOS,EDITORIAL UNIVERSITARIA,Español,Portugués,FUNDACAO UNIVERSIDADE ESTADUAL DO CEARA,1
Brasil,2011,TODOS,EDITORIAL UNIVERSITARIA,Español,Portugués,"LABORATORIO DE ESTUDOS DE COMUNICACAO, TECNOLOGIA E EDUCACAO CIDADA - LECOTEC",2
Brasil,2011,TODOS,EDITORIAL UNIVERSITARIA,Español,Portugués,UNIVERSIDADE DE SAO PAULO,1
Brasil,2011,TODOS,EDITORIAL UNIVERSITARIA,Español,Portugués,UNIVERSIDADE FEDERAL DE MINAS GERAIS,2
Brasil,2011,TODOS,EDITORIAL UNIVERSITARIA,Portugués,Español,UNIVERSIDADE ESTADUAL DE CAMPINAS,1
Brasil,2011,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,ASSOCIACAO BRASILEIRA DE NORMAS TECNICAS,11
Brasil,2011,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,ASSOCIACAO CULTURAL NOVA ACROPOLE DE TAGUATINGA,9
Brasil,2011,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,ESCOLAS PROFISSIONAIS SALESIANAS,26
Brasil,2011,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,IGREJA GNOSTICA CRISTA UNIVERSAL SAMAEL AUN WEOR DO BRASIL,16
Brasil,2011,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,INSTITUTO LUDWIG VON MISES BRASIL,7
Brasil,2011,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ARTPOP ACADEMIA DE ARTES DE CABO FRIO,1
Brasil,2011,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,CENTRO ESPIRITA CAMINHO DA REDENCAO,2
Brasil,2011,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,COMPANHIA MELHORAMENTOS DE SAO PAULO,2
Brasil,2011,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ESCOLA DE EDUCACAO TEOLOGICA DAS ASSEMBLEIAS DE DEUS,6
Brasil,2011,TODOS,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,INSTITUTO DE DIFUSAO ESPIRITA,2
Brasil,2011,TODOS,ENTIDAD PÚBLICA,Español,Portugués,CONSELHO FEDERAL DE FARMACIA,1
Brasil,2011,TODOS,ENTIDAD PÚBLICA,Español,Portugués,JUNTA DE SERVICOS GERAIS DE A. A. DO BRASIL - JUNAAB,1
Brasil,2011,TODOS,ENTIDAD PÚBLICA,Portugués,Español,FUNDACAO BIBLIOTECA NACIONAL,1
Brasil,2011,TODOS,OTROS,Español,Portugués,A ARCA COMERCIO DE MATERIAIS ESCOLARES LTDA,29
Brasil,2011,TODOS,OTROS,Español,Portugués,DAN GALERIA COMERCIO DE LIVROS E QUADROS LTDA,1
Brasil,2011,TODOS,OTROS,Español,Portugués,GRAFICA EDITORA STAMPPA LTDA,2
Brasil,2011,TODOS,OTROS,Portugués,Español,ALL PRINT PRODUCOES LTDA-EPP,1
Brasil,2011,TODOS,OTROS,Portugués,Español,ROSA DE BASSI GRAFICA E EDITORA LTDA,1
Brasil,2011,TODOS,TODOS,Español,Portugués,A ARCA COMERCIO DE MATERIAIS ESCOLARES LTDA,29
Brasil,2011,TODOS,TODOS,Español,Portugués,GRUPO PLANETA,56
Brasil,2011,TODOS,TODOS,Español,Portugués,INNOVANT EDITORA LTDA,30
Brasil,2011,TODOS,TODOS,Español,Portugués,LIBRIS EDITORA LTDA.,35
Brasil,2011,TODOS,TODOS,Español,Portugués,VERGARA & RIBA EDITORAS S.A.,54
Brasil,2011,TODOS,TODOS,Portugués,Español,CENTRO DIFUSOR DE CULTURA LTDA,87
Brasil,2011,TODOS,TODOS,Portugués,Español,CONSELHO ESPIRITA INTERNACIONAL,24
Brasil,2011,TODOS,TODOS,Portugués,Español,ESCOLA DE EDUCACAO TEOLOGICA DAS ASSEMBLEIAS DE DEUS,6
Brasil,2011,TODOS,TODOS,Portugués,Español,IGREJA CRISTA EVANGELICA DO BRASIL,10
Brasil,2011,TODOS,TODOS,Portugués,Español,ZOOM EDITORA EDUCACIONAL LTDA,14
Brasil,2012,0 - Generalidades,AMBAS,Español,Portugués,"E REALIZACOES EDITORA, LIVRARIA E DISTRIBUIDORA LTDA",8
Brasil,2012,0 - Generalidades,AMBAS,Español,Portugués,EDITORA ATICA,8
Brasil,2012,0 - Generalidades,AMBAS,Español,Portugués,EDITORA PULO DO GATO LTDA,9
Brasil,2012,0 - Generalidades,AMBAS,Español,Portugués,KIRON EDITORA LTDA.,11
Brasil,2012,0 - Generalidades,AMBAS,Español,Portugués,LIBRIS EDITORA LTDA.,54
Brasil,2012,0 - Generalidades,AMBAS,Portugués,Español,CAPAX DEI EDITORA LTDA,1
Brasil,2012,0 - Generalidades,AMBAS,Portugués,Español,CENTRO DIFUSOR DE CULTURA LTDA,25
Brasil,2012,0 - Generalidades,AMBAS,Portugués,Español,LEDUR SERVICOS EDITORIAS LTDA,2
Brasil,2012,0 - Generalidades,AMBAS,Portugués,Español,O FIEL CARTEIRO EDITORA LTDA - ME,6
Brasil,2012,0 - Generalidades,AMBAS,Portugués,Español,PRO-VISUAL GRAFICA E EDITORA LITDA-ME,2
Brasil,2012,0 - Generalidades,AUTOR-EDITOR,Español,Portugués,HIAGO RODRIGUES,1
Brasil,2012,0 - Generalidades,AUTOR-EDITOR,Español,Portugués,SILVIO LOURENCO DOS SANTOS,1
Brasil,2012,0 - Generalidades,AUTOR-EDITOR,Español,Portugués,VALDEMAR ABRANTES SOARES SOBRINHO,1
Brasil,2012,0 - Generalidades,AUTOR-EDITOR,Portugués,Español,UBALDO MARQUES PORTO FILHO,1
Brasil,2012,0 - Generalidades,EDITORIAL COMERCIAL,Español,Portugués,"E REALIZACOES EDITORA, LIVRARIA E DISTRIBUIDORA LTDA",8
Brasil,2012,0 - Generalidades,EDITORIAL COMERCIAL,Español,Portugués,EDITORA ATICA,8
Brasil,2012,0 - Generalidades,EDITORIAL COMERCIAL,Español,Portugués,EDITORA PULO DO GATO LTDA,9
Brasil,2012,0 - Generalidades,EDITORIAL COMERCIAL,Español,Portugués,KIRON EDITORA LTDA.,11
Brasil,2012,0 - Generalidades,EDITORIAL COMERCIAL,Español,Portugués,LIBRIS EDITORA LTDA.,54
Brasil,2012,0 - Generalidades,EDITORIAL COMERCIAL,Portugués,Español,CAPAX DEI EDITORA LTDA,1
Brasil,2012,0 - Generalidades,EDITORIAL COMERCIAL,Portugués,Español,CENTRO DIFUSOR DE CULTURA LTDA,25
Brasil,2012,0 - Generalidades,EDITORIAL COMERCIAL,Portugués,Español,LEDUR SERVICOS EDITORIAS LTDA,2
Brasil,2012,0 - Generalidades,EDITORIAL COMERCIAL,Portugués,Español,O FIEL CARTEIRO EDITORA LTDA - ME,6
Brasil,2012,0 - Generalidades,EDITORIAL COMERCIAL,Portugués,Español,PRO-VISUAL GRAFICA E EDITORA LITDA-ME,2
Brasil,2012,0 - Generalidades,EDITORIAL UNIVERSITARIA,Español,Portugués,FUNDACAO DE APOIO A UNIVERSIDADE FEDERAL DE SAO PAULO,1
Brasil,2012,0 - Generalidades,EDITORIAL UNIVERSITARIA,Español,Portugués,"LABORATORIO DE ESTUDOS DE COMUNICACAO, TECNOLOGIA E EDUCACAO CIDADA - LECOTEC",3
Brasil,2012,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,BLUECOM EDITORA E MULTIMEIOS LTDA,1
Brasil,2012,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,INSTITUTO CULTURAL ALETRIA LTDA,2
Brasil,2012,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,INSTITUTO METODISTA DE ENSINO SUPERIOR,1
Brasil,2012,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,SERVICO SOCIAL DA INDUSTRIA,2
Brasil,2012,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,STUDIO 15 - PRODUTORA E EDITORA LTDA-ME,1
Brasil,2012,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ASSOCIACAO BRASILEIRA DE NORMAS TECNICAS,1
Brasil,2012,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,"INSTITUTO BRASILEIRO DE INFORMACAO, CIENCIA E TECNOLOGIA",1
Brasil,2012,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,INSTITUTO LACHATRE,2
Brasil,2012,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,SISTEMAS DE ENSINO UNO LTDA.,11
Brasil,2012,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,USINA 4 COMUNICACAO LIMITADA,1
Brasil,2012,0 - Generalidades,ENTIDAD PÚBLICA,Español,Portugués,JUNTA DE SERVICOS GERAIS DE A. A. DO BRASIL - JUNAAB,1
Brasil,2012,0 - Generalidades,ENTIDAD PÚBLICA,Portugués,Español,CAMARA DOS DEPUTADOS - COORDENACAO EDICOES CAMARA,1
Brasil,2012,0 - Generalidades,OTROS,Español,Portugués,GRAFICA E EDITORA ALVORADA LTDA,1
Brasil,2012,0 - Generalidades,OTROS,Español,Portugués,PAE DISTRIBUIDORA DE LIVROS LTDA,1
Brasil,2012,0 - Generalidades,TODOS,Español,Portugués,"E REALIZACOES EDITORA, LIVRARIA E DISTRIBUIDORA LTDA",8
Brasil,2012,0 - Generalidades,TODOS,Español,Portugués,EDITORA ATICA,8
Brasil,2012,0 - Generalidades,TODOS,Español,Portugués,EDITORA PULO DO GATO LTDA,9
Brasil,2012,0 - Generalidades,TODOS,Español,Portugués,KIRON EDITORA LTDA.,11
Brasil,2012,0 - Generalidades,TODOS,Español,Portugués,LIBRIS EDITORA LTDA.,54
Brasil,2012,0 - Generalidades,TODOS,Portugués,Español,CENTRO DIFUSOR DE CULTURA LTDA,25
Brasil,2012,0 - Generalidades,TODOS,Portugués,Español,INSTITUTO LACHATRE,2
Brasil,2012,0 - Generalidades,TODOS,Portugués,Español,LEDUR SERVICOS EDITORIAS LTDA,2
Brasil,2012,0 - Generalidades,TODOS,Portugués,Español,O FIEL CARTEIRO EDITORA LTDA - ME,6
Brasil,2012,0 - Generalidades,TODOS,Portugués,Español,SISTEMAS DE ENSINO UNO LTDA.,11
Brasil,2012,100 - Filosofía y psicología,AMBAS,Español,Portugués,INSTITUTO DA CULTURA E DA BARBARIE,1
Brasil,2012,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Español,Portugués,INSTITUTO DA CULTURA E DA BARBARIE,1
Brasil,2012,100 - Filosofía y psicología,TODOS,Español,Portugués,INSTITUTO DA CULTURA E DA BARBARIE,1
Brasil,2012,200 - Religión,AMBAS,Español,Portugués,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.,1
Brasil,2012,200 - Religión,AMBAS,Español,Portugués,CRIATIVO MERCADO EDITORIAL DE LIVROS E REVISTAS LTDA-ME,3
Brasil,2012,200 - Religión,AMBAS,Español,Portugués,EDITORA E LIVRARIA SEFER LTDA,1
Brasil,2012,200 - Religión,AMBAS,Español,Portugués,EDITORA ISIS LTDA,3
Brasil,2012,200 - Religión,AMBAS,Español,Portugués,EXPRESSAO POPULAR,2
Brasil,2012,200 - Religión,AMBAS,Portugués,Español,CASA DO ESPIRITO AMIGO - FRATERNIDADE FE E AMOR,1
Brasil,2012,200 - Religión,AMBAS,Portugués,Español,CONSELHO ESPIRITA INTERNACIONAL,3
Brasil,2012,200 - Religión,AMBAS,Portugués,Español,EDITORA HAGNOS LTDA,4
Brasil,2012,200 - Religión,AMBAS,Portugués,Español,ORVALHO PRODUCOES LTDA,1
Brasil,2012,200 - Religión,AMBAS,Portugués,Español,SEICHO-NO-IE DO BRASIL,4
Brasil,2012,200 - Religión,AUTOR-EDITOR,Español,Portugués,ALESSANDRO WAGNER LIMA DOS SANTOS,2
Brasil,2012,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.,1
Brasil,2012,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,CRIATIVO MERCADO EDITORIAL DE LIVROS E REVISTAS LTDA-ME,3
Brasil,2012,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,EDITORA E LIVRARIA SEFER LTDA,1
Brasil,2012,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,EDITORA ISIS LTDA,3
Brasil,2012,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,EXPRESSAO POPULAR,2
Brasil,2012,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,CASA DO ESPIRITO AMIGO - FRATERNIDADE FE E AMOR,1
Brasil,2012,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,CONSELHO ESPIRITA INTERNACIONAL,3
Brasil,2012,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,EDITORA HAGNOS LTDA,4
Brasil,2012,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,ORVALHO PRODUCOES LTDA,1
Brasil,2012,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,SEICHO-NO-IE DO BRASIL,4
Brasil,2012,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,ASSOCIACAO LEAO XIII,1
Brasil,2012,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,CONFERENCIA DAS INSPETORIAS DOS SALESIANOS DE DOM BOSCO DO BRASIL,1
Brasil,2012,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ASSOCIACAO LEAO XIII,2
