PAIS,ANO,DEWEY PRINCIPAL,IDIOMA DE ORIGEN,TIPO_AGENTE,EDITORIAL,CANTIDAD
Brasil,2012,SIN IDENTIFICAR,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDADE ESTADUAL JULIO DE MESQUITA FILHO,2
Brasil,2012,SIN IDENTIFICAR,LENGUAS DEL ÁFRICA SUBSAHARIANA,EDITORIAL COMERCIAL,EDITORA SCHWARCZ,1
Brasil,2012,SIN IDENTIFICAR,NEERLANDÉS,EDITORIAL COMERCIAL,EDITORA JORNAL CIDADE DE HOLAMBRA LTDA,1
Brasil,2012,SIN IDENTIFICAR,NORUEGO,EDITORIAL COMERCIAL,EDITORA SCHWARCZ,3
Brasil,2012,SIN IDENTIFICAR,POLACO,EDITORIAL COMERCIAL,EDITORA SCHWARCZ,4
Brasil,2012,SIN IDENTIFICAR,POLACO,EDITORIAL COMERCIAL,PIA SOCIEDADE FILHAS DE SAO PAULO,1
Brasil,2012,SIN IDENTIFICAR,PORTUGUÉS,EDITORIAL COMERCIAL,EDITORA EVORA LTDA - EPP,3
Brasil,2012,SIN IDENTIFICAR,PORTUGUÉS,EDITORIAL COMERCIAL,EDITORA GRAFICA UNIVERSAL LTDA,5
Brasil,2012,SIN IDENTIFICAR,PORTUGUÉS,EDITORIAL COMERCIAL,EDITORA IBPEX LTDA,7
Brasil,2012,SIN IDENTIFICAR,PORTUGUÉS,EDITORIAL COMERCIAL,IGREJA CRISTA EVANGELICA DO BRASIL,4
Brasil,2012,SIN IDENTIFICAR,PORTUGUÉS,EDITORIAL COMERCIAL,MW EDITORA LTDA,4
Brasil,2012,SIN IDENTIFICAR,PORTUGUÉS,EDITORIAL UNIVERSITARIA,FUNDACAO UNIVERSIDADE DE BRASILIA,1
Brasil,2012,SIN IDENTIFICAR,PORTUGUÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDADE ESTADUAL DE CAMPINAS,1
Brasil,2012,SIN IDENTIFICAR,PORTUGUÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO,1
Brasil,2012,SIN IDENTIFICAR,PORTUGUÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDADE FEDERAL DE MINAS GERAIS,1
Brasil,2012,SIN IDENTIFICAR,PORTUGUÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,9
Brasil,2012,SIN IDENTIFICAR,RUSO,EDITORIAL COMERCIAL,CONHECIMENTO EDITORIAL LTDA.,2
Brasil,2012,SIN IDENTIFICAR,RUSO,EDITORIAL COMERCIAL,"E REALIZACOES EDITORA, LIVRARIA E DISTRIBUIDORA LTDA",2
Brasil,2012,SIN IDENTIFICAR,RUSO,EDITORIAL COMERCIAL,EDITORA NOVA ALEXANDRIA LTDA,1
Brasil,2012,SIN IDENTIFICAR,RUSO,EDITORIAL COMERCIAL,GRUPO SM,1
Brasil,2012,SIN IDENTIFICAR,RUSO,EDITORIAL COMERCIAL,JINKINGS EDITORES ASSOCIADOS LTDA-EPP,1
Brasil,2012,SIN IDENTIFICAR,SERBOCROATA,EDITORIAL COMERCIAL,EDITORA SCHWARCZ,1
Brasil,2012,SIN IDENTIFICAR,SUECO,EDITORIAL COMERCIAL,EDITORA GLOBO S/A,1
Brasil,2012,SIN IDENTIFICAR,SUECO,EDITORIAL COMERCIAL,EDITORA SCHWARCZ,1
Brasil,2012,SIN IDENTIFICAR,TURCO,EDITORIAL COMERCIAL,EDITORA SCHWARCZ,1
Brasil,2012,SIN IDENTIFICAR,ÁRABE,EDITORIAL COMERCIAL,EDITORA ESTACAO LIBERDADE LTDA,1
Brasil,2012,SIN IDENTIFICAR,ÁRABE,EDITORIAL COMERCIAL,EDITORA GLOBO S/A,1
Brasil,2012,SIN IDENTIFICAR,ÁRABE,EDITORIAL COMERCIAL,PIA SOCIEDADE FILHAS DE SAO PAULO,1
Brasil,2013,0 - Generalidades,ALEMÁN,EDITORIAL COMERCIAL,EDITORA BIRUTA LTDA,2
Brasil,2013,0 - Generalidades,ALEMÁN,EDITORIAL COMERCIAL,EDITORA WMF MARTINS FONTES,3
Brasil,2013,0 - Generalidades,ALEMÁN,EDITORIAL COMERCIAL,GRUPO PLANETA,2
Brasil,2013,0 - Generalidades,ALEMÁN,EDITORIAL COMERCIAL,PALMIERI & CIA LTDA,2
Brasil,2013,0 - Generalidades,ALEMÁN,EDITORIAL COMERCIAL,VERGARA & RIBA EDITORAS S.A.,12
Brasil,2013,0 - Generalidades,CATALÁN,EDITORIAL COMERCIAL,EDITORA WMF MARTINS FONTES,1
Brasil,2013,0 - Generalidades,ESPAÑOL,EDITORIAL COMERCIAL,CIRANDA CULTURAL,9
Brasil,2013,0 - Generalidades,ESPAÑOL,EDITORIAL COMERCIAL,EDITORA BIRUTA LTDA,3
Brasil,2013,0 - Generalidades,ESPAÑOL,EDITORIAL COMERCIAL,GRUPO PLANETA,7
Brasil,2013,0 - Generalidades,ESPAÑOL,EDITORIAL COMERCIAL,INNOVANT EDITORA LTDA,24
Brasil,2013,0 - Generalidades,ESPAÑOL,EDITORIAL COMERCIAL,VERGARA & RIBA EDITORAS S.A.,25
Brasil,2013,0 - Generalidades,ESTONIO,EDITORIAL COMERCIAL,EDITORA BIRUTA LTDA,1
Brasil,2013,0 - Generalidades,EWE,EDITORIAL COMERCIAL,EDITORA SCHWARCZ,3
Brasil,2013,0 - Generalidades,FRANCÉS,EDITORIAL COMERCIAL,AUTENTICA EDITORA,20
Brasil,2013,0 - Generalidades,FRANCÉS,EDITORIAL COMERCIAL,EDITORA CLARO ENIGMA LTDA,4
Brasil,2013,0 - Generalidades,FRANCÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,5
Brasil,2013,0 - Generalidades,FRANCÉS,EDITORIAL COMERCIAL,PINO DUARTE MERY PILAR - EDITORIAL SERVILIBROS,8
Brasil,2013,0 - Generalidades,FRANCÉS,EDITORIAL COMERCIAL,VERGARA & RIBA EDITORAS S.A.,9
Brasil,2013,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,CIRANDA CULTURAL,394
Brasil,2013,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,EDITORA ROCCO,62
Brasil,2013,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,EDITORA SCHWARCZ,45
Brasil,2013,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,EDITORA VALE DAS LETRAS,101
Brasil,2013,0 - Generalidades,INGLÉS,EDITORIAL COMERCIAL,GRUPO PLANETA,76
Brasil,2013,0 - Generalidades,INGLÉS,EDITORIAL UNIVERSITARIA,SENAC SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL,1
Brasil,2013,0 - Generalidades,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,1
Brasil,2013,0 - Generalidades,ITALIANO,EDITORIAL COMERCIAL,EDITORA PEQUENA ZAHAR LTDA,14
Brasil,2013,0 - Generalidades,ITALIANO,EDITORIAL COMERCIAL,EDITORA ROCCO,3
Brasil,2013,0 - Generalidades,ITALIANO,EDITORIAL COMERCIAL,EDITORA VALE DAS LETRAS,3
Brasil,2013,0 - Generalidades,ITALIANO,EDITORIAL COMERCIAL,GRUPO PLANETA,4
Brasil,2013,0 - Generalidades,ITALIANO,EDITORIAL COMERCIAL,PINO DUARTE MERY PILAR - EDITORIAL SERVILIBROS,6
Brasil,2013,0 - Generalidades,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,CIRANDA CULTURAL,98
Brasil,2013,0 - Generalidades,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EDITORA FTD,14
Brasil,2013,0 - Generalidades,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EDITORA ROCCO,14
Brasil,2013,0 - Generalidades,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EDITORA VALE DAS LETRAS,10
Brasil,2013,0 - Generalidades,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,GRUPO PLANETA,9
Brasil,2013,0 - Generalidades,PAHLAVI,EDITORIAL COMERCIAL,CIRANDA CULTURAL,1
Brasil,2013,0 - Generalidades,POLACO,EDITORIAL COMERCIAL,EDITORA WMF MARTINS FONTES,1
Brasil,2013,0 - Generalidades,PORTUGUÉS,EDITORIAL COMERCIAL,CARRION & CARRACEDO LTDA,3
Brasil,2013,0 - Generalidades,PORTUGUÉS,EDITORIAL COMERCIAL,CIRANDA CULTURAL,8
Brasil,2013,0 - Generalidades,PORTUGUÉS,EDITORIAL COMERCIAL,EDITORA FUNDAMENTO EDUCACIONAL LTDA,23
Brasil,2013,0 - Generalidades,PORTUGUÉS,EDITORIAL COMERCIAL,O SONHO DA TRACA EDITORA E COMERCIO DE LIVROS LTDA,1
Brasil,2013,0 - Generalidades,PORTUGUÉS,EDITORIAL COMERCIAL,TI LAB GETPRO LTDA-EPP,2
Brasil,2013,0 - Generalidades,PORTUGUÉS,EDITORIAL UNIVERSITARIA,INSTITUTO DE ESTUDOS BRASILEIRO - UNIVERSIDADE DE SAO PAULO,1
Brasil,2013,0 - Generalidades,RUSO,EDITORIAL COMERCIAL,EDITORA GLOBO S/A,1
Brasil,2013,0 - Generalidades,RUSO,EDITORIAL COMERCIAL,EDITORA ROCCO,1
Brasil,2013,0 - Generalidades,SUECO,EDITORIAL COMERCIAL,EDITORA SCHWARCZ,1
Brasil,2013,100 - Filosofía y psicología,ALEMÁN,EDITORIAL COMERCIAL,CENTRO EDITOR DE TESTES E PESQUISAS EM PSICOLOGIA,3
Brasil,2013,100 - Filosofía y psicología,ALEMÁN,EDITORIAL COMERCIAL,EDITORA VOZES,5
Brasil,2013,100 - Filosofía y psicología,ALEMÁN,EDITORIAL COMERCIAL,IMAGO EDITORA IMPORTACAO E EXPORTACAO LTDA,4
Brasil,2013,100 - Filosofía y psicología,ALEMÁN,EDITORIAL COMERCIAL,L&PM EDITORES,13
Brasil,2013,100 - Filosofía y psicología,ALEMÁN,EDITORIAL COMERCIAL,UNIVERSIDADE ESTADUAL PAULISTA (UNESP),5
Brasil,2013,100 - Filosofía y psicología,CHINO,EDITORIAL COMERCIAL,EDITORA HEDRA LTDA,1
Brasil,2013,100 - Filosofía y psicología,DANÉS,EDITORIAL COMERCIAL,EDITORA VOZES,4
Brasil,2013,100 - Filosofía y psicología,ESPAÑOL,EDITORIAL COMERCIAL,CENGAGE LEARNING,3
Brasil,2013,100 - Filosofía y psicología,ESPAÑOL,EDITORIAL COMERCIAL,EDITORA ISIS LTDA,3
Brasil,2013,100 - Filosofía y psicología,ESPAÑOL,EDITORIAL COMERCIAL,EDITORA LOGOSOFICA,10
Brasil,2013,100 - Filosofía y psicología,ESPAÑOL,EDITORIAL COMERCIAL,GMT EDITORES LTDA,4
Brasil,2013,100 - Filosofía y psicología,ESPAÑOL,EDITORIAL COMERCIAL,PIA SOCIEDADE FILHAS DE SAO PAULO,6
Brasil,2013,100 - Filosofía y psicología,FRANCÉS,EDITORIAL COMERCIAL,ALAUDE EDITORIAL LTDA,4
Brasil,2013,100 - Filosofía y psicología,FRANCÉS,EDITORIAL COMERCIAL,CONHECIMENTO EDITORIAL LTDA.,14
Brasil,2013,100 - Filosofía y psicología,FRANCÉS,EDITORIAL COMERCIAL,EDITORA WMF MARTINS FONTES,7
Brasil,2013,100 - Filosofía y psicología,FRANCÉS,EDITORIAL COMERCIAL,L&PM EDITORES,5
Brasil,2013,100 - Filosofía y psicología,FRANCÉS,EDITORIAL COMERCIAL,PINO DUARTE MERY PILAR - EDITORIAL SERVILIBROS,5
Brasil,2013,100 - Filosofía y psicología,FRANCÉS,EDITORIAL UNIVERSITARIA,"FUNDACAO DA UNIVERSIDADE FEDERAL DO PARANA PARA O DESENVOLVIMENTO DA CIENCIA, TECNOLOGIA E DA CULTURA",1
Brasil,2013,100 - Filosofía y psicología,FRANCÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDADE ESTADUAL DE CAMPINAS,4
Brasil,2013,100 - Filosofía y psicología,FRANCÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDADE FEDERAL DE MINAS GERAIS,1
Brasil,2013,100 - Filosofía y psicología,GRIEGO,EDITORIAL COMERCIAL,EDITORA VOZES,2
Brasil,2013,100 - Filosofía y psicología,GRIEGO,EDITORIAL COMERCIAL,EDITORA WMF MARTINS FONTES,1
Brasil,2013,100 - Filosofía y psicología,GRIEGO,EDITORIAL COMERCIAL,L&PM EDITORES,1
Brasil,2013,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,EDITORA BEST SELLER,20
Brasil,2013,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,EDITORA PENSAMENTO-CULTRIX,29
Brasil,2013,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,GMT EDITORES LTDA,58
Brasil,2013,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,IMAGO EDITORA IMPORTACAO E EXPORTACAO LTDA,31
Brasil,2013,100 - Filosofía y psicología,INGLÉS,EDITORIAL COMERCIAL,UNIVERSO DOS LIVROS EDITORA,15
Brasil,2013,100 - Filosofía y psicología,INGLÉS,EDITORIAL UNIVERSITARIA,FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,1
Brasil,2013,100 - Filosofía y psicología,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDADE ESTADUAL DE CAMPINAS,2
Brasil,2013,100 - Filosofía y psicología,INGLÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDADE FEDERAL DE MINAS GERAIS,1
Brasil,2013,100 - Filosofía y psicología,ITALIANO,EDITORIAL COMERCIAL,AUTENTICA EDITORA,2
Brasil,2013,100 - Filosofía y psicología,ITALIANO,EDITORIAL COMERCIAL,CONHECIMENTO EDITORIAL LTDA.,1
Brasil,2013,100 - Filosofía y psicología,ITALIANO,EDITORIAL COMERCIAL,EDITORA CIDADE NOVA,2
Brasil,2013,100 - Filosofía y psicología,ITALIANO,EDITORIAL COMERCIAL,JINKINGS EDITORES ASSOCIADOS LTDA-EPP,2
Brasil,2013,100 - Filosofía y psicología,ITALIANO,EDITORIAL COMERCIAL,PIA SOCIEDADE FILHAS DE SAO PAULO,6
Brasil,2013,100 - Filosofía y psicología,ITALIANO,EDITORIAL UNIVERSITARIA,UNIVERSIDADE FEDERAL DE MINAS GERAIS,1
Brasil,2013,100 - Filosofía y psicología,JAPONÉS,EDITORIAL COMERCIAL,EDITORA SATRY LTDA EPP,3
Brasil,2013,100 - Filosofía y psicología,JAPONÉS,EDITORIAL COMERCIAL,L&PM EDITORES,1
Brasil,2013,100 - Filosofía y psicología,JAPONÉS,EDITORIAL COMERCIAL,SEICHO-NO-IE DO BRASIL,13
Brasil,2013,100 - Filosofía y psicología,LATÍN,EDITORIAL COMERCIAL,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.,2
Brasil,2013,100 - Filosofía y psicología,LATÍN,EDITORIAL COMERCIAL,EDITORA PERSPECTIVA S/A,2
Brasil,2013,100 - Filosofía y psicología,LATÍN,EDITORIAL COMERCIAL,EDITORA VOZES,2
Brasil,2013,100 - Filosofía y psicología,LATÍN,EDITORIAL COMERCIAL,EDITORA WMF MARTINS FONTES,2
Brasil,2013,100 - Filosofía y psicología,LATÍN,EDITORIAL COMERCIAL,L&PM EDITORES,2
Brasil,2013,100 - Filosofía y psicología,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,CONHECIMENTO EDITORIAL LTDA.,4
Brasil,2013,100 - Filosofía y psicología,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EDITORA BEST SELLER,3
Brasil,2013,100 - Filosofía y psicología,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EDITORA VOZES,5
Brasil,2013,100 - Filosofía y psicología,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,GMT EDITORES LTDA,22
Brasil,2013,100 - Filosofía y psicología,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,L&PM EDITORES,3
Brasil,2013,100 - Filosofía y psicología,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDADE FEDERAL DE MINAS GERAIS,1
Brasil,2013,100 - Filosofía y psicología,NEERLANDÉS,EDITORIAL COMERCIAL,CASAPSI LIVRARIA E EDITORA LTDA,2
Brasil,2013,100 - Filosofía y psicología,PORTUGUÉS,EDITORIAL COMERCIAL,BMGV MUSIC SOFTWARE NET. EDITORA LTDA,6
Brasil,2013,100 - Filosofía y psicología,PORTUGUÉS,EDITORIAL COMERCIAL,EDITORA PENSAMENTO-CULTRIX,3
Brasil,2013,100 - Filosofía y psicología,PORTUGUÉS,EDITORIAL COMERCIAL,KBR DIGITAL EDITORA,5
Brasil,2013,100 - Filosofía y psicología,PORTUGUÉS,EDITORIAL COMERCIAL,RODRIGO ERNESTO ESPINOSA ROMO,3
Brasil,2013,100 - Filosofía y psicología,PORTUGUÉS,EDITORIAL COMERCIAL,SEICHO-NO-IE DO BRASIL,3
Brasil,2013,100 - Filosofía y psicología,RUSO,EDITORIAL COMERCIAL,CONHECIMENTO EDITORIAL LTDA.,8
Brasil,2013,200 - Religión,ALEMÁN,EDITORIAL COMERCIAL,EDITORA EVANGELICA ESPERANCA,2
Brasil,2013,200 - Religión,ALEMÁN,EDITORIAL COMERCIAL,EDITORA PENSAMENTO-CULTRIX,3
Brasil,2013,200 - Religión,ALEMÁN,EDITORIAL COMERCIAL,EDITORA VOZES,14
Brasil,2013,200 - Religión,ALEMÁN,EDITORIAL COMERCIAL,OBRA MISSIONARIA CHAMADA DA MEIA-NOITE,7
Brasil,2013,200 - Religión,ALEMÁN,EDITORIAL COMERCIAL,PIA SOCIEDADE FILHAS DE SAO PAULO,4
Brasil,2013,200 - Religión,ESPAÑOL,EDITORIAL COMERCIAL,CASA PUBLICADORA BRASILEIRA (CPB),3
Brasil,2013,200 - Religión,ESPAÑOL,EDITORIAL COMERCIAL,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.,3
Brasil,2013,200 - Religión,ESPAÑOL,EDITORIAL COMERCIAL,EDITORA VOZES,9
Brasil,2013,200 - Religión,ESPAÑOL,EDITORIAL COMERCIAL,PIA SOCIEDADE FILHAS DE SAO PAULO,5
Brasil,2013,200 - Religión,ESPAÑOL,EDITORIAL COMERCIAL,SARAIVA SA LIVREIROS EDITORES,6
Brasil,2013,200 - Religión,FRANCÉS,EDITORIAL COMERCIAL,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.,3
Brasil,2013,200 - Religión,FRANCÉS,EDITORIAL COMERCIAL,EDITORA ACADEMIA CRISTA LTDA,12
Brasil,2013,200 - Religión,FRANCÉS,EDITORIAL COMERCIAL,FEDERACAO ESPIRITA BRASILEIRA,5
Brasil,2013,200 - Religión,FRANCÉS,EDITORIAL COMERCIAL,L&PM EDITORES,4
Brasil,2013,200 - Religión,FRANCÉS,EDITORIAL COMERCIAL,LAKE - LIVRARIA ALLAN KARDEC EDITORA,8
Brasil,2013,200 - Religión,FRANCÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDADE FEDERAL DE MINAS GERAIS,1
Brasil,2013,200 - Religión,GEORGIANO,EDITORIAL COMERCIAL,BV FILMS EDITORA LTDA,1
Brasil,2013,200 - Religión,GRIEGO,EDITORIAL COMERCIAL,"E REALIZACOES EDITORA, LIVRARIA E DISTRIBUIDORA LTDA",1
Brasil,2013,200 - Religión,GRIEGO,EDITORIAL COMERCIAL,EDITORA VOZES,1
Brasil,2013,200 - Religión,GRIEGO,EDITORIAL COMERCIAL,PIA SOCIEDADE FILHAS DE SAO PAULO,1
Brasil,2013,200 - Religión,GRIEGO,EDITORIAL COMERCIAL,SOCIEDADE BIBLICA DO BRASIL,2
Brasil,2013,200 - Religión,HEBREO,EDITORIAL COMERCIAL,BV FILMS EDITORA LTDA,5
Brasil,2013,200 - Religión,HEBREO,EDITORIAL COMERCIAL,F. L. ENCADERNACAO E EDITORA LTDA-ME,2
Brasil,2013,200 - Religión,HÚNGARO,EDITORIAL COMERCIAL,MOLOKAI EDITORA E COMERCIO EIRELI - ME,2
Brasil,2013,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,ASSOCIACAO TORRE DE VIGIA DE BIBLIAS E TRATADOS,128
Brasil,2013,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,CASA EDITORA PRESBITERIANA,27
Brasil,2013,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,GRACA ARTES GRAFICAS E EDITORA LTDA,30
Brasil,2013,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,SOCIEDADE BIBLICA DO BRASIL,53
Brasil,2013,200 - Religión,INGLÉS,EDITORIAL COMERCIAL,SOCIEDADE RELIGIOSA EDICOES VIDA NOVA,34
Brasil,2013,200 - Religión,ITALIANO,EDITORIAL COMERCIAL,ACAO SOCIAL CLARETIANA,2
Brasil,2013,200 - Religión,ITALIANO,EDITORIAL COMERCIAL,AMBIENTES E COSTUMES EDITORA LTDA,2
Brasil,2013,200 - Religión,ITALIANO,EDITORIAL COMERCIAL,CONFERENCIA NACIONAL DOS BISPOS DO BRASIL,3
Brasil,2013,200 - Religión,ITALIANO,EDITORIAL COMERCIAL,EDITORA CIDADE NOVA,9
Brasil,2013,200 - Religión,ITALIANO,EDITORIAL COMERCIAL,PIA SOCIEDADE FILHAS DE SAO PAULO,18
Brasil,2013,200 - Religión,JAPONÉS,EDITORIAL COMERCIAL,EDITORA BRASIL SEIKYO LTDA,1
Brasil,2013,200 - Religión,JAPONÉS,EDITORIAL COMERCIAL,EDITORA GRAFICOS BURTI LTDA,1
Brasil,2013,200 - Religión,JAPONÉS,EDITORIAL COMERCIAL,LUX ORIENS EDITORA LTDA,1
Brasil,2013,200 - Religión,LATÍN,EDITORIAL COMERCIAL,CEDET - CENTRO DE DESENVOLVIMENTO PROFISSIONAL E TECNOLOGICO LTDA.,4
Brasil,2013,200 - Religión,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,ASSOCIACAO TORRE DE VIGIA DE BIBLIAS E TRATADOS,19
Brasil,2013,200 - Religión,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,EDITORA VOZES,7
Brasil,2013,200 - Religión,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,FEDERACAO ESPIRITA BRASILEIRA,11
Brasil,2013,200 - Religión,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,PIA SOCIEDADE FILHAS DE SAO PAULO,8
Brasil,2013,200 - Religión,LENGUA NO DETERMINADA,EDITORIAL COMERCIAL,SOCIEDADE BIBLICA DO BRASIL,15
Brasil,2013,200 - Religión,LENGUA NO DETERMINADA,EDITORIAL UNIVERSITARIA,UNIVERSIDADE DE SAO PAULO,1
Brasil,2013,200 - Religión,NEERLANDÉS,EDITORIAL COMERCIAL,LECTORIUM ROSICRUCIANUM,2
Brasil,2013,200 - Religión,PORTUGUÉS,EDITORIAL COMERCIAL,AGENCIA NOVA PRODUCAO E COMUNICACAO LTDA - ME,5
Brasil,2013,200 - Religión,PORTUGUÉS,EDITORIAL COMERCIAL,ASSOCIACAO TORRE DE VIGIA DE BIBLIAS E TRATADOS,4
Brasil,2013,200 - Religión,PORTUGUÉS,EDITORIAL COMERCIAL,IGREJA VIDEIRA,2
Brasil,2013,200 - Religión,PORTUGUÉS,EDITORIAL COMERCIAL,LAKE - LIVRARIA ALLAN KARDEC EDITORA,7
Brasil,2013,200 - Religión,PORTUGUÉS,EDITORIAL COMERCIAL,MCM PUBLICACOES LTDA- ME,3
Brasil,2013,200 - Religión,PORTUGUÉS,EDITORIAL UNIVERSITARIA,ASSOCIACAO PARANAENSE DE CULTURA - EDITORA UNIVERSITARIA CHAMPAGNAT,1
Brasil,2013,200 - Religión,ÁRABE,EDITORIAL COMERCIAL,BV FILMS EDITORA LTDA,2
Brasil,2013,200 - Religión,ÁRABE,EDITORIAL COMERCIAL,PIMENTA & CIA LTDA,2
Brasil,2013,300 - Ciencias sociales,ALEMÁN,EDITORIAL COMERCIAL,CONTRAPONTO EDITORA LTDA,2
Brasil,2013,300 - Ciencias sociales,ALEMÁN,EDITORIAL COMERCIAL,COSAC & NAIFY EDICOES LTDA,1
Brasil,2013,300 - Ciencias sociales,ALEMÁN,EDITORIAL COMERCIAL,EDITORA DMR LTDA,1
Brasil,2013,300 - Ciencias sociales,ALEMÁN,EDITORIAL COMERCIAL,EDITORA FORENSE,2
Brasil,2013,300 - Ciencias sociales,ALEMÁN,EDITORIAL COMERCIAL,JINKINGS EDITORES ASSOCIADOS LTDA-EPP,5
Brasil,2013,300 - Ciencias sociales,ESPAÑOL,EDITORIAL COMERCIAL,ACAO SOCIAL CLARETIANA,2
Brasil,2013,300 - Ciencias sociales,ESPAÑOL,EDITORIAL COMERCIAL,EDITORA DMR LTDA,25
Brasil,2013,300 - Ciencias sociales,ESPAÑOL,EDITORIAL COMERCIAL,EDITORA INSTITUTO JOSE LUIZ E ROSA SUNDERMMAN LTDA-ME,2
Brasil,2013,300 - Ciencias sociales,ESPAÑOL,EDITORIAL COMERCIAL,EDITORA PILLARES LTDA,2
Brasil,2013,300 - Ciencias sociales,ESPAÑOL,EDITORIAL COMERCIAL,MARCIAL PONS EDITORA DO BRASIL LTDA - EPP,6
Brasil,2013,300 - Ciencias sociales,ESPAÑOL,EDITORIAL UNIVERSITARIA,FUNDACAO UNIVERSITARIA DO DESENVOLVIMENTO DO OESTE,1
Brasil,2013,300 - Ciencias sociales,ESPAÑOL,EDITORIAL UNIVERSITARIA,SENAC SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL,2
Brasil,2013,300 - Ciencias sociales,ESPAÑOL,EDITORIAL UNIVERSITARIA,UNIVERSIDADE ESTADUAL DE CAMPINAS,1
Brasil,2013,300 - Ciencias sociales,ESPAÑOL,EDITORIAL UNIVERSITARIA,UNIVERSIDADE FEDERAL DE UBERLANDIA,2
Brasil,2013,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,COSAC & NAIFY EDICOES LTDA,4
Brasil,2013,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,EDITORA FORENSE,5
Brasil,2013,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,EDITORA VOZES,5
Brasil,2013,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,M. R. CORNACCHIA LIVRARIA E EDITORA LTDA,5
Brasil,2013,300 - Ciencias sociales,FRANCÉS,EDITORIAL COMERCIAL,PINO DUARTE MERY PILAR - EDITORIAL SERVILIBROS,6
Brasil,2013,300 - Ciencias sociales,FRANCÉS,EDITORIAL UNIVERSITARIA,FUNDACAO DE APOIO A UNIVERSIDADE FEDERAL DE SAO PAULO,2
Brasil,2013,300 - Ciencias sociales,FRANCÉS,EDITORIAL UNIVERSITARIA,SENAC SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL,3
Brasil,2013,300 - Ciencias sociales,FRANCÉS,EDITORIAL UNIVERSITARIA,UNIVERSIDADE FEDERAL DE SANTA CATARINA,1
Brasil,2013,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,CENTRO DIFUSOR DE CULTURA LTDA,27
Brasil,2013,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,EDITORA SCHWARCZ,25
Brasil,2013,300 - Ciencias sociales,INGLÉS,EDITORIAL COMERCIAL,LTC - LIVROS TECNICOS E CIENTIFICOS EDITORA,12
